id,po_line_id,source_load_id,product_id,site_id,po_supplier_id,amendment_version,ordered_quantity,order_uom,base_quantity,need_date,requested_date,line_status,effective_at,unit_price_aud,line_value_aud,scenario_ids,scenario_types,critical_order_flag
63420329-a809-501e-ab95-7bca9fbf8afa,d74a323e-f134-5bee-a79a-ae9ca2302b36,52daff6b-2e12-5836-9c79-9713f4d30b59,fadf08a0-1d4f-563b-bd91-b87b31f373eb,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,69943b6b-c286-5006-bfa5-bce4290c448f,1,198.0000,CASE,9504.0000,2025-02-20,2025-02-20,closed,2025-01-11T09:00:00+10:00,114.74,1090488.96,761f6b4e-c31b-5609-9dd1-6d14935e0e0a,split_schedule,false
94e0065b-5597-5494-a3b6-d608d63b7736,145000c9-83e4-5e12-a308-c7a4efd86f80,52daff6b-2e12-5836-9c79-9713f4d30b59,73ffaed7-94be-55a5-afed-0d1e98f52b44,cd80660b-3e07-58ef-88fb-4dfd4c14f755,4bd49743-3f53-57b7-bbc5-6dab27206f37,1,119.0000,PALLET,14280.0000,2024-11-04,2024-11-04,closed,2024-11-01T09:00:00+10:00,29.65,423402.00,,,false
4979eaa0-2b25-597a-86a7-5cac3a5f0a45,08228a0a-fead-5763-a110-0fbae787a714,52daff6b-2e12-5836-9c79-9713f4d30b59,845990f3-480b-5068-96a7-56555c9bfded,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,4bd49743-3f53-57b7-bbc5-6dab27206f37,1,131.0000,CASE,786.0000,2025-05-31,2025-05-28,closed,2025-05-03T09:00:00+10:00,280.54,220504.44,,,false
084b1d69-688d-50e7-9098-a5889c5ae847,4d3536ec-2d13-5092-bee1-0eab950db4f6,52daff6b-2e12-5836-9c79-9713f4d30b59,0ddb5f45-3bf7-5460-a1dc-4b0097c4c8d6,cd80660b-3e07-58ef-88fb-4dfd4c14f755,4c9dd6bc-d4bf-53c9-872b-90b23ec8d5d5,1,125.0000,PALLET,15000.0000,2024-09-20,2024-09-15,closed,2024-09-01T09:00:00+10:00,353.02,5295300.00,98f200ac-eb12-5833-acd6-2403a53b3358,demand_shock,false
beb9695f-7015-5ffe-8449-4f7aba271468,4d3536ec-2d13-5092-bee1-0eab950db4f6,52daff6b-2e12-5836-9c79-9713f4d30b59,0ddb5f45-3bf7-5460-a1dc-4b0097c4c8d6,cd80660b-3e07-58ef-88fb-4dfd4c14f755,4c9dd6bc-d4bf-53c9-872b-90b23ec8d5d5,2,125.0000,PALLET,15000.0000,2024-09-21,2024-09-17,closed,2024-09-02T09:00:00+10:00,353.02,5295300.00,98f200ac-eb12-5833-acd6-2403a53b3358,demand_shock,false
f0e93322-d6c5-5707-bb53-822341a02706,47162640-a7ea-5360-be33-cf7809016677,52daff6b-2e12-5836-9c79-9713f4d30b59,809cf264-7def-5354-9470-0a2384ba5a22,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,4c9dd6bc-d4bf-53c9-872b-90b23ec8d5d5,1,175.0000,PALLET,21000.0000,2025-12-05,2025-12-01,closed,2025-10-22T09:00:00+10:00,86.72,1821120.00,,,false
bb6dace5-c7ef-51c8-9f83-3b46a824fc3d,00dc368d-46ce-53ba-aa74-372caa23d77f,52daff6b-2e12-5836-9c79-9713f4d30b59,d4b300ac-9c19-5617-8775-15b2fd6ecff3,cd80660b-3e07-58ef-88fb-4dfd4c14f755,4c9dd6bc-d4bf-53c9-872b-90b23ec8d5d5,1,74.0000,CASE,888.0000,2024-11-08,2024-11-07,closed,2024-10-08T09:00:00+10:00,428.53,380534.64,,,false
c10bab5a-781a-5c05-a043-27d80706e4bf,9cbeb2da-d95e-5698-b5ff-df741201e330,52daff6b-2e12-5836-9c79-9713f4d30b59,73ffaed7-94be-55a5-afed-0d1e98f52b44,cd80660b-3e07-58ef-88fb-4dfd4c14f755,4c9dd6bc-d4bf-53c9-872b-90b23ec8d5d5,1,16.0000,PALLET,1920.0000,2025-12-27,2025-12-27,closed,2025-10-31T09:00:00+10:00,199.55,383136.00,21333272-ca41-5fe3-a25f-6657a60b49d5,missing_supplier_signal,false
3727be2d-5732-58ff-8bee-f031a4a9b237,29c53d62-0f2a-569e-bd23-0baaddecb094,52daff6b-2e12-5836-9c79-9713f4d30b59,fe8d9660-d333-56ab-a5ca-bb18ef310089,cd80660b-3e07-58ef-88fb-4dfd4c14f755,938a277e-f12b-5e70-8354-56b03a77ce45,1,5.0000,EA,5.0000,2025-03-06,2025-03-01,closed,2025-02-04T09:00:00+10:00,69.91,349.55,,,false
9d4ca0f2-eba1-5b59-8098-f9ed35afc914,11adbf92-554f-5ee5-8493-75b71128aa0c,52daff6b-2e12-5836-9c79-9713f4d30b59,b94cba32-e7de-5d7c-afea-23fba919ed21,cd80660b-3e07-58ef-88fb-4dfd4c14f755,4c9dd6bc-d4bf-53c9-872b-90b23ec8d5d5,1,88.0000,PALLET,10560.0000,2026-03-11,2026-03-11,closed,2026-03-06T09:00:00+10:00,76.32,805939.20,,,false
eb0442d9-beb7-521f-ab70-81c453e7b89b,7fc5655b-2706-515d-9a46-4f8381eba9fe,52daff6b-2e12-5836-9c79-9713f4d30b59,fe8d9660-d333-56ab-a5ca-bb18ef310089,cd80660b-3e07-58ef-88fb-4dfd4c14f755,4c9dd6bc-d4bf-53c9-872b-90b23ec8d5d5,1,160.0000,CASE,960.0000,2026-05-05,2026-05-02,closed,2026-04-20T09:00:00+10:00,469.78,450988.80,7d4a5fd8-ad84-5439-99a0-aa69ffa474c5,split_schedule,false
585862b4-b97f-5a5f-a1fd-f37cf79f1103,357f6560-db19-527a-b643-4ccfabc42af0,52daff6b-2e12-5836-9c79-9713f4d30b59,73ffaed7-94be-55a5-afed-0d1e98f52b44,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,4c9dd6bc-d4bf-53c9-872b-90b23ec8d5d5,1,4.0000,EA,4.0000,2024-10-25,2024-10-22,closed,2024-09-27T09:00:00+10:00,143.96,575.84,,,false
5ee53626-9078-54af-96f3-12ad04ea2fda,d998ca38-778d-57b3-96f3-853d7cda39a4,52daff6b-2e12-5836-9c79-9713f4d30b59,9de01ee7-8a99-53e4-9894-1eb2457782be,cd80660b-3e07-58ef-88fb-4dfd4c14f755,f4263488-fb38-5a77-9b7d-bc1a9c185d5c,1,80.0000,PALLET,38400.0000,2025-09-14,2025-09-10,closed,2025-08-20T09:00:00+10:00,421.01,16166784.00,,,false
202923c7-dd4d-510c-9cb8-3d32d6069551,eebe4995-2521-5206-ba1d-679ade730706,52daff6b-2e12-5836-9c79-9713f4d30b59,13c36a28-138e-592b-89a5-f58427ce5201,cd80660b-3e07-58ef-88fb-4dfd4c14f755,f4263488-fb38-5a77-9b7d-bc1a9c185d5c,1,14.0000,PALLET,3360.0000,2026-03-12,2026-03-09,closed,2026-01-19T09:00:00+10:00,159.43,535684.80,,,false
bee0b8fa-06be-5979-8d25-829ec967d38c,fab2f861-2ae3-572d-a38a-4be3d0e3f211,52daff6b-2e12-5836-9c79-9713f4d30b59,733a52f6-ddae-5ec5-a1d3-e06d5ca3460e,cd80660b-3e07-58ef-88fb-4dfd4c14f755,f4263488-fb38-5a77-9b7d-bc1a9c185d5c,1,189.0000,PALLET,22680.0000,2025-09-01,2025-08-29,closed,2025-06-17T09:00:00+10:00,229.26,5199616.80,,,false
8c8109b0-ee4b-54d4-8994-779b0e182772,9ee3c1c4-e6a3-5924-818a-df08c6b8141f,52daff6b-2e12-5836-9c79-9713f4d30b59,c893506d-df7e-55aa-9afa-b952b5e81a69,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,f4263488-fb38-5a77-9b7d-bc1a9c185d5c,1,25.0000,CASE,600.0000,2026-03-22,2026-03-19,closed,2026-01-07T09:00:00+10:00,227.46,136476.00,,,false
43059969-8b98-5046-bb93-ad40159afdc2,58e8df19-cb37-55fa-9c92-18518d464c45,52daff6b-2e12-5836-9c79-9713f4d30b59,f3239f2c-2ddf-5cd9-8fe5-d2d009ee11fc,cd80660b-3e07-58ef-88fb-4dfd4c14f755,cc4ca321-02fa-50eb-8b86-5ba3c42b8ceb,1,71.0000,PALLET,8520.0000,2024-08-09,2024-08-04,closed,2024-08-02T09:00:00+10:00,81.41,693613.20,,,false
4b7a5aa5-da73-5606-b4fd-43b02e346865,d67bdb83-fed3-5184-837e-175991e221c1,52daff6b-2e12-5836-9c79-9713f4d30b59,9de01ee7-8a99-53e4-9894-1eb2457782be,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,938a277e-f12b-5e70-8354-56b03a77ce45,1,204.0000,CASE,1224.0000,2024-12-13,2024-12-10,closed,2024-10-03T09:00:00+10:00,346.50,424116.00,68fa86eb-210e-5c10-abb6-0352ab547678,split_schedule,false
e10f4017-4547-504a-ac66-a0e4e2cdbd84,8f044fab-5e0d-57fd-8793-ece7459d7993,52daff6b-2e12-5836-9c79-9713f4d30b59,f8133fbe-749f-5b84-a762-a62025fd96d1,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,69943b6b-c286-5006-bfa5-bce4290c448f,1,29.0000,PALLET,3480.0000,2024-11-09,2024-11-08,closed,2024-10-06T09:00:00+10:00,353.14,1228927.20,b655538b-1456-5fb7-9c85-86e8639090eb,split_schedule,false
ea3630b8-b836-50a2-b5f3-de894ab5e101,09554ed4-d33d-5312-8013-c55a8975e05a,52daff6b-2e12-5836-9c79-9713f4d30b59,13c36a28-138e-592b-89a5-f58427ce5201,cd80660b-3e07-58ef-88fb-4dfd4c14f755,69943b6b-c286-5006-bfa5-bce4290c448f,1,83.0000,PALLET,19920.0000,2024-08-23,2024-08-21,closed,2024-07-10T09:00:00+10:00,179.28,3571257.60,88d0f23a-2a2d-5925-9093-e87655bbe514,demand_shock,false
f5dcb53b-bf9d-576c-b8db-4ebb1a2d8388,2878b9b1-ca6a-5f7d-9847-6edbb62d0641,52daff6b-2e12-5836-9c79-9713f4d30b59,e6a7fc53-496a-5ae2-a882-4d4bf1223c4c,cd80660b-3e07-58ef-88fb-4dfd4c14f755,69943b6b-c286-5006-bfa5-bce4290c448f,1,18.0000,CASE,216.0000,2026-03-24,2026-03-23,closed,2026-02-08T09:00:00+10:00,43.62,9421.92,9d6630e6-42a3-53fe-82e8-160a0cddc89e,missing_supplier_signal,false
d6c9a094-6aed-52b8-a9c3-d7c277a146c8,8ae03cd7-a70c-5ed8-9f08-64bceb7fcd26,52daff6b-2e12-5836-9c79-9713f4d30b59,943fffff-3f21-52fd-a307-b259a6fef658,cd80660b-3e07-58ef-88fb-4dfd4c14f755,4bd49743-3f53-57b7-bbc5-6dab27206f37,1,17.0000,CASE,816.0000,2024-12-30,2024-12-25,closed,2024-10-22T09:00:00+10:00,226.60,184905.60,,,false
eba47df7-bb61-517f-a78b-14ae7f568cd9,838cb9f2-fc23-5d11-b215-9156d970350c,52daff6b-2e12-5836-9c79-9713f4d30b59,0856837c-6661-582a-8826-9267d93a18a5,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,8da861a0-52e8-5625-b430-3a22414d79fb,1,127.0000,EA,127.0000,2025-08-14,2025-08-10,closed,2025-06-27T09:00:00+10:00,169.91,21578.57,,,false
598b6c97-8495-5d39-a946-772d5f79d37c,838cb9f2-fc23-5d11-b215-9156d970350c,52daff6b-2e12-5836-9c79-9713f4d30b59,0856837c-6661-582a-8826-9267d93a18a5,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,8da861a0-52e8-5625-b430-3a22414d79fb,2,128.0000,EA,128.0000,2025-08-15,2025-08-14,closed,2025-06-28T09:00:00+10:00,169.91,21748.48,,,false
4fb6c94f-bb2d-54be-9fd0-d9ca96bc6875,58661070-9c5b-5273-81b2-9ed34aa8fc54,52daff6b-2e12-5836-9c79-9713f4d30b59,fe8d9660-d333-56ab-a5ca-bb18ef310089,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,8da861a0-52e8-5625-b430-3a22414d79fb,1,39.0000,EA,39.0000,2026-03-26,2026-03-24,closed,2026-03-08T09:00:00+10:00,29.21,1139.19,059a5fc8-4667-5f83-a28e-c8ad7dbd1121,split_schedule,false
1f9a7af8-1ed5-5fa2-8091-3e50d1635316,58661070-9c5b-5273-81b2-9ed34aa8fc54,52daff6b-2e12-5836-9c79-9713f4d30b59,fe8d9660-d333-56ab-a5ca-bb18ef310089,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,8da861a0-52e8-5625-b430-3a22414d79fb,2,39.0000,EA,39.0000,2026-03-27,2026-03-22,closed,2026-03-09T09:00:00+10:00,29.21,1139.19,059a5fc8-4667-5f83-a28e-c8ad7dbd1121,split_schedule,false
162c5244-7149-5378-a945-0ec6241b5855,eb448e62-4e87-5b8e-98ab-8b510bbaad41,52daff6b-2e12-5836-9c79-9713f4d30b59,3260e462-15f7-59e3-a229-c6e4260bb97a,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,8da861a0-52e8-5625-b430-3a22414d79fb,1,36.0000,PALLET,17280.0000,2025-07-26,2025-07-23,closed,2025-05-16T09:00:00+10:00,225.30,3893184.00,757a89a1-4e38-5cb2-afb1-57ba8ad29c64,missing_supplier_signal,false
e2e483c6-c4cc-5f7a-916a-5db0c2fb5ad0,6a6f7350-a718-5509-8435-a21b8f26bc5a,52daff6b-2e12-5836-9c79-9713f4d30b59,9de01ee7-8a99-53e4-9894-1eb2457782be,cd80660b-3e07-58ef-88fb-4dfd4c14f755,bd21beb4-4051-594d-8000-d00192519578,1,32.0000,CASE,192.0000,2024-10-28,2024-10-27,closed,2024-09-24T09:00:00+10:00,192.51,36961.92,ad1274c3-f2c0-5b3f-bec3-5bd78383a4c1;73632efc-7daf-5f27-85bb-3dec92f93c27,missing_supplier_signal;split_schedule,false
8373c7f8-45dc-5df7-bdcb-dd15065f4edf,ca742467-8c3c-5527-90bd-95b94e38588d,52daff6b-2e12-5836-9c79-9713f4d30b59,fe8d9660-d333-56ab-a5ca-bb18ef310089,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,bd21beb4-4051-594d-8000-d00192519578,1,47.0000,PALLET,22560.0000,2026-03-15,2026-03-15,closed,2026-02-10T09:00:00+10:00,451.50,10185840.00,9e5d2b4f-b6cf-5c5f-84b7-1526d220c702,split_schedule,false
9eec8b67-76e1-5483-a242-37d51463e46d,d57b64a6-cc81-5d3e-930a-2554462e96b4,52daff6b-2e12-5836-9c79-9713f4d30b59,9de01ee7-8a99-53e4-9894-1eb2457782be,cd80660b-3e07-58ef-88fb-4dfd4c14f755,bd21beb4-4051-594d-8000-d00192519578,1,96.0000,PALLET,46080.0000,2025-09-04,2025-09-03,closed,2025-07-13T09:00:00+10:00,159.98,7371878.40,77de8bf7-ba56-5b43-a573-a10c8585d097,supplier_deterioration,false
4d9bee04-79aa-56cf-8f64-35cc052ce653,0f32f0a8-3025-5828-82d6-1de6c9141a49,52daff6b-2e12-5836-9c79-9713f4d30b59,23303b4e-f08b-5648-a6a2-f350ebc5143c,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,69943b6b-c286-5006-bfa5-bce4290c448f,1,49.0000,CASE,588.0000,2026-02-24,2026-02-23,closed,2026-01-19T09:00:00+10:00,48.40,28459.20,,,false
240850a1-aec3-5a0c-81c4-7693e35463dd,a3a9d84a-fd4c-5dfd-b97a-41b8ee50bf73,52daff6b-2e12-5836-9c79-9713f4d30b59,a7d6c9e4-45c8-576f-87b5-1b26791e19d6,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,69943b6b-c286-5006-bfa5-bce4290c448f,1,114.0000,EA,114.0000,2025-04-28,2025-04-27,closed,2025-02-17T09:00:00+10:00,363.93,41488.02,9fd5a1b4-aa37-5744-83c8-3859149beeac;72ad2d96-0e9e-5cea-a2cd-ef5b8ee3e2ca,missing_supplier_signal;split_schedule,false
a21081cb-016e-555c-b8c1-a266c89ef515,88f66cee-46ee-52a0-b982-4b85cd0c3878,52daff6b-2e12-5836-9c79-9713f4d30b59,f6f9c5be-111c-512f-b859-607b24323b36,cd80660b-3e07-58ef-88fb-4dfd4c14f755,69943b6b-c286-5006-bfa5-bce4290c448f,1,67.0000,CASE,1608.0000,2026-03-12,2026-03-09,closed,2026-01-19T09:00:00+10:00,173.72,279341.76,a11c8913-ff67-5a33-842e-0176d8ede39e,missing_inventory_signal,false
e9132d62-640c-5883-a7c5-c1a97844d540,715fb631-4d84-5ee6-84ec-78b162d593c1,52daff6b-2e12-5836-9c79-9713f4d30b59,b94cba32-e7de-5d7c-afea-23fba919ed21,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,69943b6b-c286-5006-bfa5-bce4290c448f,1,5.0000,CASE,120.0000,2024-11-11,2024-11-11,cancelled,2024-10-13T09:00:00+10:00,449.90,53988.00,08aa3b01-8c4c-51d4-8a1e-0dbabfdb0406,missing_inventory_signal,false
97f6257a-43e9-537d-836f-5c63639fb0fe,9c1ea9dd-f757-5691-b94c-18fbb100b615,52daff6b-2e12-5836-9c79-9713f4d30b59,0ddb5f45-3bf7-5460-a1dc-4b0097c4c8d6,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,69943b6b-c286-5006-bfa5-bce4290c448f,1,161.0000,EA,161.0000,2026-02-10,2026-02-07,closed,2026-01-23T09:00:00+10:00,199.33,32092.13,03cb6996-1c9a-5d08-999e-f42912b41041,demand_shock,false
74ad0700-4b94-55fe-a178-2cb6907117cf,f630b228-21eb-5290-b85f-d8cf940ff6a4,52daff6b-2e12-5836-9c79-9713f4d30b59,a7d6c9e4-45c8-576f-87b5-1b26791e19d6,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,f4263488-fb38-5a77-9b7d-bc1a9c185d5c,1,149.0000,EA,149.0000,2025-06-21,2025-06-18,closed,2025-06-05T09:00:00+10:00,231.87,34548.63,f7467916-4b70-5a79-8e61-343053ba2690,split_schedule,false
2826205c-28a7-5cfb-bb11-da5fb538cde9,6ebf00dc-c8e4-584d-9918-4cd6be761326,52daff6b-2e12-5836-9c79-9713f4d30b59,b57530b6-83a1-5572-a798-20246dda47c5,cd80660b-3e07-58ef-88fb-4dfd4c14f755,8da861a0-52e8-5625-b430-3a22414d79fb,1,74.0000,PALLET,8880.0000,2025-05-03,2025-04-30,closed,2025-04-08T09:00:00+10:00,239.92,2130489.60,e66b6f1b-38ad-5919-a3b1-bab0a14877e0,missing_supplier_signal,false
5db9dbaa-87a1-5d8c-9c86-15ef3f0b5ca6,25a61bbb-1397-5b78-b511-6a6ca7b8e7a9,52daff6b-2e12-5836-9c79-9713f4d30b59,fb68c10a-55c0-5d65-85fe-0d8330c7d0e5,cd80660b-3e07-58ef-88fb-4dfd4c14f755,cc4ca321-02fa-50eb-8b86-5ba3c42b8ceb,1,184.0000,PALLET,88320.0000,2025-12-20,2025-12-16,closed,2025-10-19T09:00:00+10:00,344.20,30399744.00,,,false
eff72fb1-66a6-5dd6-83c1-14b18a6e57d1,ff52bf3d-3085-570c-a005-cda53150a7fe,52daff6b-2e12-5836-9c79-9713f4d30b59,f8133fbe-749f-5b84-a762-a62025fd96d1,cd80660b-3e07-58ef-88fb-4dfd4c14f755,cc4ca321-02fa-50eb-8b86-5ba3c42b8ceb,1,99.0000,PALLET,11880.0000,2025-05-20,2025-05-16,closed,2025-04-07T09:00:00+10:00,274.06,3255832.80,,,false
58bb6982-8059-58eb-816b-768518337d13,54e45966-1b7b-5c2f-a912-718435feadd5,52daff6b-2e12-5836-9c79-9713f4d30b59,13c36a28-138e-592b-89a5-f58427ce5201,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,cc4ca321-02fa-50eb-8b86-5ba3c42b8ceb,1,24.0000,PALLET,5760.0000,2025-09-14,2025-09-09,closed,2025-08-30T09:00:00+10:00,185.67,1069459.20,e60514a7-b31f-5f1a-849c-1e6eef7a4a0f,split_schedule,false
33205606-822a-5604-8582-80fe2b94ffea,e2191bba-ab41-5cc2-847d-c0204df046e1,52daff6b-2e12-5836-9c79-9713f4d30b59,36da40b4-9e68-5588-9074-f6f8ee0422d2,cd80660b-3e07-58ef-88fb-4dfd4c14f755,58bb201a-b67a-5aa2-81e1-29ab62d99704,1,77.0000,PALLET,18480.0000,2025-02-14,2025-02-10,closed,2025-01-20T09:00:00+10:00,6.07,112173.60,,,false
032a91ca-25a7-5d02-bc36-66dbff36c567,eb44da56-30cc-5681-aba6-4e33f758d1d6,52daff6b-2e12-5836-9c79-9713f4d30b59,1d765b5d-108b-588d-90bf-0a5f7c702f58,cd80660b-3e07-58ef-88fb-4dfd4c14f755,58bb201a-b67a-5aa2-81e1-29ab62d99704,1,125.0000,CASE,1500.0000,2025-05-31,2025-05-31,closed,2025-05-20T09:00:00+10:00,262.46,393690.00,790964d7-aae3-53fa-863e-bc0f40364864,supplier_deterioration,false
bad5e785-ebac-58f8-bb5e-6fc9e4b79c21,10862e63-daf3-5f53-ab7e-7891b132ec6f,52daff6b-2e12-5836-9c79-9713f4d30b59,36da40b4-9e68-5588-9074-f6f8ee0422d2,cd80660b-3e07-58ef-88fb-4dfd4c14f755,6ab50693-de7e-5ce4-a00c-1129c9838c2f,1,176.0000,EA,176.0000,2025-04-04,2025-03-30,closed,2025-03-22T09:00:00+10:00,103.75,18260.00,f3893d13-6fe1-5b1c-b226-fc4d0ec34e91,missing_inventory_signal,false
98624179-7690-564b-9b9d-0b12ef8946b8,0334fb3e-920d-51a6-a6ca-04dab00a654d,52daff6b-2e12-5836-9c79-9713f4d30b59,13c36a28-138e-592b-89a5-f58427ce5201,cd80660b-3e07-58ef-88fb-4dfd4c14f755,6ab50693-de7e-5ce4-a00c-1129c9838c2f,1,119.0000,CASE,2856.0000,2025-07-26,2025-07-23,closed,2025-05-17T09:00:00+10:00,123.40,352430.40,,,false
66db35a3-3de4-5ace-896b-88e6e0873baa,51607152-a019-5b5d-bb57-55c68b0e5f3e,52daff6b-2e12-5836-9c79-9713f4d30b59,e6a7fc53-496a-5ae2-a882-4d4bf1223c4c,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,6ab50693-de7e-5ce4-a00c-1129c9838c2f,1,171.0000,PALLET,20520.0000,2025-08-12,2025-08-12,closed,2025-07-29T09:00:00+10:00,357.99,7345954.80,6908c2d8-6be4-5b22-be08-4f0f08d83336,split_schedule,false
c0625fd0-a0a9-5e22-b7cc-20c7bd7f7bf8,51607152-a019-5b5d-bb57-55c68b0e5f3e,52daff6b-2e12-5836-9c79-9713f4d30b59,e6a7fc53-496a-5ae2-a882-4d4bf1223c4c,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,6ab50693-de7e-5ce4-a00c-1129c9838c2f,2,172.0000,PALLET,20640.0000,2025-08-13,2025-08-12,closed,2025-07-30T09:00:00+10:00,357.99,7388913.60,6908c2d8-6be4-5b22-be08-4f0f08d83336,split_schedule,false
3fb71925-df86-51da-bcdd-68a2e1f019de,bc30ee9f-4785-5348-a18e-470aa0099e48,52daff6b-2e12-5836-9c79-9713f4d30b59,fb68c10a-55c0-5d65-85fe-0d8330c7d0e5,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,69943b6b-c286-5006-bfa5-bce4290c448f,1,203.0000,CASE,4872.0000,2026-04-13,2026-04-09,cancelled,2026-02-16T09:00:00+10:00,240.98,1174054.56,9b805160-20ba-574d-a6a6-744ebe5d6e40,split_schedule,false
810395be-7f1f-534e-8463-3085ecfa3a65,4a91a6a0-8caa-5725-a3a1-128b9336f13e,52daff6b-2e12-5836-9c79-9713f4d30b59,9b4cace9-899f-537b-b7be-bed7f160dcf2,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,69943b6b-c286-5006-bfa5-bce4290c448f,1,205.0000,EA,205.0000,2025-09-18,2025-09-18,closed,2025-08-13T09:00:00+10:00,239.89,49177.45,ed2eea2d-3777-5729-ae83-377107378018,split_schedule,false
da4a4994-03cf-5ab1-9bff-8ab31d83de4a,4a91a6a0-8caa-5725-a3a1-128b9336f13e,52daff6b-2e12-5836-9c79-9713f4d30b59,9b4cace9-899f-537b-b7be-bed7f160dcf2,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,69943b6b-c286-5006-bfa5-bce4290c448f,2,206.0000,EA,206.0000,2025-09-19,2025-09-17,closed,2025-08-14T09:00:00+10:00,239.89,49417.34,ed2eea2d-3777-5729-ae83-377107378018,split_schedule,false
f49f2b23-9217-5035-a208-ee570acfa5d0,3bb10f4b-339b-5869-9a5e-8a319adb83d7,52daff6b-2e12-5836-9c79-9713f4d30b59,f8133fbe-749f-5b84-a762-a62025fd96d1,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,69943b6b-c286-5006-bfa5-bce4290c448f,1,48.0000,PALLET,5760.0000,2026-01-31,2026-01-27,closed,2026-01-04T09:00:00+10:00,445.53,2566252.80,,,false
18b68ce3-c329-5053-9b2d-1e5ec3f69504,29083f59-3526-532f-8b0a-f5c5b1f06f28,52daff6b-2e12-5836-9c79-9713f4d30b59,0856837c-6661-582a-8826-9267d93a18a5,cd80660b-3e07-58ef-88fb-4dfd4c14f755,69943b6b-c286-5006-bfa5-bce4290c448f,1,147.0000,EA,147.0000,2024-08-29,2024-08-26,closed,2024-07-21T09:00:00+10:00,368.82,54216.54,a199d1f8-81b5-5eb8-81e6-7b28f711949d,split_schedule,false
d3b6d22b-a841-5f71-a64f-6733faf08502,6d613d2d-11e2-55d5-b0f4-a8cf572c4178,52daff6b-2e12-5836-9c79-9713f4d30b59,258787f4-7c2c-53a6-b106-204498b26f2f,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,69943b6b-c286-5006-bfa5-bce4290c448f,1,193.0000,EA,193.0000,2024-09-19,2024-09-17,closed,2024-08-13T09:00:00+10:00,134.79,26014.47,,,false
0b58f9bf-3cc8-56e5-893a-d4f60771cb18,6d613d2d-11e2-55d5-b0f4-a8cf572c4178,52daff6b-2e12-5836-9c79-9713f4d30b59,258787f4-7c2c-53a6-b106-204498b26f2f,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,69943b6b-c286-5006-bfa5-bce4290c448f,2,193.0000,EA,193.0000,2024-09-20,2024-09-15,closed,2024-08-14T09:00:00+10:00,134.79,26014.47,,,false
c32c69dc-7a06-50db-b47d-04dfbd1d2efa,0437ba15-4eda-5526-aa40-64962c056d6d,52daff6b-2e12-5836-9c79-9713f4d30b59,36da40b4-9e68-5588-9074-f6f8ee0422d2,cd80660b-3e07-58ef-88fb-4dfd4c14f755,58bb201a-b67a-5aa2-81e1-29ab62d99704,1,22.0000,CASE,1056.0000,2025-02-23,2025-02-22,closed,2024-12-30T09:00:00+10:00,424.35,448113.60,,,false
0da2e5c3-8899-5073-832e-042d78d4039c,a38b901d-d0f4-56bb-85ba-7e70f8866156,52daff6b-2e12-5836-9c79-9713f4d30b59,1f4d4772-a022-5cfc-a96e-04c7ad0d1a55,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,58bb201a-b67a-5aa2-81e1-29ab62d99704,1,181.0000,EA,181.0000,2024-09-04,2024-08-30,closed,2024-08-11T09:00:00+10:00,256.95,46507.95,,,false
7279531c-6f12-553b-86cb-f2681c56bd48,a38b901d-d0f4-56bb-85ba-7e70f8866156,52daff6b-2e12-5836-9c79-9713f4d30b59,1f4d4772-a022-5cfc-a96e-04c7ad0d1a55,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,58bb201a-b67a-5aa2-81e1-29ab62d99704,2,181.0000,EA,181.0000,2024-09-05,2024-09-05,closed,2024-08-12T09:00:00+10:00,256.95,46507.95,,,false
