id,receipt_transaction_id,delivery_schedule_id,allocation_sequence,allocation_bucket,allocated_base_quantity,po_line_id_for_validation,corrected_receipt_id,scenario_ids,scenario_types
921aada1-5ed6-5e84-bc04-b5d2f427ac16,3a146097-604c-5eda-ba87-f17dfa96505c,ae6c8c14-6298-5451-8cd6-0040a5d03f75,1,schedule,1740.0000,8f044fab-5e0d-57fd-8793-ece7459d7993,,b655538b-1456-5fb7-9c85-86e8639090eb,split_schedule
9802bad0-e7df-5511-9f29-49bab5481864,392b4cb6-82d8-523c-a7a1-73917de7c75e,a95829a9-a450-545d-8a35-17a09cf650bd,1,schedule,1740.0000,8f044fab-5e0d-57fd-8793-ece7459d7993,,b655538b-1456-5fb7-9c85-86e8639090eb,split_schedule
e770eebe-5ce2-5c33-a0ef-7f603143054d,0d89ea70-9d75-56db-a0e3-6fa0d3b2d276,3fb3a319-4487-56ae-8d2e-3252d7f49937,1,schedule,19920.0000,09554ed4-d33d-5312-8013-c55a8975e05a,,88d0f23a-2a2d-5925-9093-e87655bbe514,demand_shock
8b7cdb91-72f3-5585-9de0-03ec65363837,4cd2e836-7174-548a-aa50-05aadf8af4db,0094c40f-0fd0-50db-8acc-d06386ed3b56,1,schedule,216.0000,2878b9b1-ca6a-5f7d-9847-6edbb62d0641,,9d6630e6-42a3-53fe-82e8-160a0cddc89e,missing_supplier_signal
114343ec-7cec-5a04-ae4f-7cbc403e28e1,94b702d5-87d8-5418-883d-be03b1cb5013,a2376e01-ca47-5262-8f7d-9a71c7b025a6,1,schedule,816.0000,8ae03cd7-a70c-5ed8-9f08-64bceb7fcd26,,,
bb597c10-e9ee-5b2f-96a6-38abcbbb6c74,ca4d7ba2-fd73-52f1-aa48-cebfbd29388f,0d9e4545-5b06-53dc-9610-954e71dc07ef,1,schedule,128.0000,838cb9f2-fc23-5d11-b215-9156d970350c,,,
4c580a38-30f4-57d0-b918-d1d25f661338,39561dab-1d03-5a5c-af1a-757a5d289894,dcaf8aa7-e918-506e-a4c5-4f70ae55598d,1,schedule,9.7500,58661070-9c5b-5273-81b2-9ed34aa8fc54,,059a5fc8-4667-5f83-a28e-c8ad7dbd1121,split_schedule
d93d0e3f-5868-5c23-9de8-29c00b9f7884,39561dab-1d03-5a5c-af1a-757a5d289894,447f555e-e886-5d0b-ba26-4539f11be84e,2,schedule,9.7500,58661070-9c5b-5273-81b2-9ed34aa8fc54,,059a5fc8-4667-5f83-a28e-c8ad7dbd1121,split_schedule
b62059a2-4e25-543d-a7eb-8b385e63b25e,39561dab-1d03-5a5c-af1a-757a5d289894,920a4bf9-3d62-5220-8656-86d80b3a6fe2,3,schedule,9.7500,58661070-9c5b-5273-81b2-9ed34aa8fc54,,059a5fc8-4667-5f83-a28e-c8ad7dbd1121,split_schedule
d316228c-56fb-5a1c-8ae9-9203b132077a,39561dab-1d03-5a5c-af1a-757a5d289894,871f952b-212f-55ac-9621-a8d495f71c7a,4,schedule,9.7500,58661070-9c5b-5273-81b2-9ed34aa8fc54,,059a5fc8-4667-5f83-a28e-c8ad7dbd1121,split_schedule
3c9a78d4-5e8e-5b13-8e0b-b4452698f402,19cbe092-147e-539b-86db-cfc305b9b8ed,54d5fe41-6df6-5a4b-be7a-4383add89d66,1,schedule,17280.0000,eb448e62-4e87-5b8e-98ab-8b510bbaad41,,757a89a1-4e38-5cb2-afb1-57ba8ad29c64,missing_supplier_signal
c8a63abf-b507-5bdd-9e7d-bc0de62f3e86,972c1581-37ee-54af-a39c-d90b73a62862,143c5859-880a-5f09-af82-f3ec78738d5e,1,schedule,48.0000,6a6f7350-a718-5509-8435-a21b8f26bc5a,,ad1274c3-f2c0-5b3f-bec3-5bd78383a4c1;73632efc-7daf-5f27-85bb-3dec92f93c27,missing_supplier_signal;split_schedule
71b17197-0a9b-5b91-ab7b-8d47993abae6,972c1581-37ee-54af-a39c-d90b73a62862,3542d404-8590-5b5b-a46d-7bff903ef29f,2,schedule,48.0000,6a6f7350-a718-5509-8435-a21b8f26bc5a,,ad1274c3-f2c0-5b3f-bec3-5bd78383a4c1;73632efc-7daf-5f27-85bb-3dec92f93c27,missing_supplier_signal;split_schedule
01896cf6-76fb-5043-91b0-41dd78a0a431,972c1581-37ee-54af-a39c-d90b73a62862,bcb35b3b-4e36-5b4c-8eb2-bb6534c2034e,3,schedule,48.0000,6a6f7350-a718-5509-8435-a21b8f26bc5a,,ad1274c3-f2c0-5b3f-bec3-5bd78383a4c1;73632efc-7daf-5f27-85bb-3dec92f93c27,missing_supplier_signal;split_schedule
9556bdb5-049a-50f1-b8d1-e1ce07c0b90b,972c1581-37ee-54af-a39c-d90b73a62862,ef319173-a470-549e-b110-e1ebf642139d,4,schedule,48.0000,6a6f7350-a718-5509-8435-a21b8f26bc5a,,ad1274c3-f2c0-5b3f-bec3-5bd78383a4c1;73632efc-7daf-5f27-85bb-3dec92f93c27,missing_supplier_signal;split_schedule
dd9815e5-2e2d-58e8-9642-e820201ff183,4650a2da-9706-5e28-9950-90c2ed5705e4,bd4558a8-d3b7-5c44-a3c4-1b97c191adb3,1,schedule,5640.0000,ca742467-8c3c-5527-90bd-95b94e38588d,,9e5d2b4f-b6cf-5c5f-84b7-1526d220c702,split_schedule
da2b5120-2ff4-5809-95b3-d3527745c1e8,4650a2da-9706-5e28-9950-90c2ed5705e4,8bb95cf8-1601-55c8-b406-35f8a218aad3,2,schedule,5640.0000,ca742467-8c3c-5527-90bd-95b94e38588d,,9e5d2b4f-b6cf-5c5f-84b7-1526d220c702,split_schedule
2d2b8f5a-5044-558a-b342-80aa7e9240eb,4650a2da-9706-5e28-9950-90c2ed5705e4,0f6e4e0d-67c0-5074-b9d2-696b28c905e5,3,schedule,5640.0000,ca742467-8c3c-5527-90bd-95b94e38588d,,9e5d2b4f-b6cf-5c5f-84b7-1526d220c702,split_schedule
50f06574-bf38-5edc-a236-c4eced919019,4650a2da-9706-5e28-9950-90c2ed5705e4,615fd901-ee98-5314-85c8-83e9d0e87e99,4,schedule,5640.0000,ca742467-8c3c-5527-90bd-95b94e38588d,,9e5d2b4f-b6cf-5c5f-84b7-1526d220c702,split_schedule
ec71f72b-13a0-5866-9e2d-96fc11359985,e74e3505-c841-5d07-ac27-427603517d66,f8a9a51c-1fc5-5c18-8163-05087a865e7a,1,schedule,46080.0000,d57b64a6-cc81-5d3e-930a-2554462e96b4,,77de8bf7-ba56-5b43-a573-a10c8585d097,supplier_deterioration
3e47c633-a1f2-5f65-a038-df92b7b8b052,6787f3ed-6e4e-5291-b6fa-e72c3e7d2105,08ef62d8-98de-5b39-a8fe-a323fdd5645f,1,schedule,588.0000,0f32f0a8-3025-5828-82d6-1de6c9141a49,,,
3b8f0435-a786-56ea-b778-50bab5d9e2fc,b42a02d0-757a-549a-aeef-ba2002d56026,49886f06-2bb7-5cb8-a4bc-615cdd8390ae,1,schedule,38.0000,a3a9d84a-fd4c-5dfd-b97a-41b8ee50bf73,,9fd5a1b4-aa37-5744-83c8-3859149beeac;72ad2d96-0e9e-5cea-a2cd-ef5b8ee3e2ca,missing_supplier_signal;split_schedule
44134737-3fa8-536a-8fc5-baf985679611,b42a02d0-757a-549a-aeef-ba2002d56026,196970a5-519a-5f47-8e9d-2abcfddd9dc5,2,schedule,38.0000,a3a9d84a-fd4c-5dfd-b97a-41b8ee50bf73,,9fd5a1b4-aa37-5744-83c8-3859149beeac;72ad2d96-0e9e-5cea-a2cd-ef5b8ee3e2ca,missing_supplier_signal;split_schedule
7e5eae71-09e1-5b8e-9cb8-054ed7b7cabd,b42a02d0-757a-549a-aeef-ba2002d56026,f9809a78-2e60-5992-91ec-2e28d0779868,3,schedule,38.0000,a3a9d84a-fd4c-5dfd-b97a-41b8ee50bf73,,9fd5a1b4-aa37-5744-83c8-3859149beeac;72ad2d96-0e9e-5cea-a2cd-ef5b8ee3e2ca,missing_supplier_signal;split_schedule
c7ef838b-4541-5287-8345-0aa067ea6d82,886e5471-1c94-591c-8690-06c35f495914,1ce58267-3af4-5146-b1f5-660d073b9e3c,1,schedule,1608.0000,88f66cee-46ee-52a0-b982-4b85cd0c3878,,a11c8913-ff67-5a33-842e-0176d8ede39e,missing_inventory_signal
0e0b24d7-7d3a-5a43-9c84-5be0e2609632,e46ac51b-8a92-56cb-8115-c3473ebd4f2a,21800460-01b8-563c-9737-cbb8434d9b03,1,schedule,161.0000,9c1ea9dd-f757-5691-b94c-18fbb100b615,,03cb6996-1c9a-5d08-999e-f42912b41041,demand_shock
a55a7c37-4b1c-5ac0-8450-8a2bfd9dad13,dab6a6e9-93ea-5bbb-8cb4-f73fa8c0038e,9e01bc2e-b2dd-5833-a646-0b3d4f2df189,1,schedule,49.6667,f630b228-21eb-5290-b85f-d8cf940ff6a4,,f7467916-4b70-5a79-8e61-343053ba2690,split_schedule
18fba1a4-e65a-552a-8284-eb20ad18bbcd,dab6a6e9-93ea-5bbb-8cb4-f73fa8c0038e,5719c2aa-d734-5eb2-be26-74a52ae394ce,2,schedule,49.6667,f630b228-21eb-5290-b85f-d8cf940ff6a4,,f7467916-4b70-5a79-8e61-343053ba2690,split_schedule
38b261fc-2e55-5523-b20a-973f39da79e3,dab6a6e9-93ea-5bbb-8cb4-f73fa8c0038e,44ef3625-6941-521b-8808-d1a661ef9eea,3,schedule,49.6666,f630b228-21eb-5290-b85f-d8cf940ff6a4,,f7467916-4b70-5a79-8e61-343053ba2690,split_schedule
6f9901a0-ceba-513a-9a02-805251380ba3,60a48299-8acb-5921-95fe-20860cf89646,dbba2166-248c-5d0f-a4e3-81e9cda2a488,1,schedule,8880.0000,6ebf00dc-c8e4-584d-9918-4cd6be761326,,e66b6f1b-38ad-5919-a3b1-bab0a14877e0,missing_supplier_signal
68f90e82-1dcb-5ddf-ae8d-620c6c247196,0f6ddd34-f6d7-59ca-92b6-bd2dbe96d315,9d3a0fec-eb6b-55a1-807c-dbc30dc58d68,1,schedule,88320.0000,25a61bbb-1397-5b78-b511-6a6ca7b8e7a9,,,
cd835f59-f09b-573d-9751-ba5af0e754f6,48d5a651-a211-591e-929f-365bce9f70d1,0c146ff3-1fb5-5eb5-b88c-dfa670fc7b23,1,schedule,11880.0000,ff52bf3d-3085-570c-a005-cda53150a7fe,,,
c02621e5-c4cb-5ce9-bca9-7ec35fa74237,52681b04-b0bc-5d29-88f3-cbdeaaa9075b,399bccb1-76c0-5cbd-b75b-9fb280ed9570,1,schedule,1920.0000,54e45966-1b7b-5c2f-a912-718435feadd5,,e60514a7-b31f-5f1a-849c-1e6eef7a4a0f,split_schedule
3ba85197-373d-5993-b1de-4bb87313ae07,23299b56-0de8-52c3-87da-9cf3fcdf2678,399bccb1-76c0-5cbd-b75b-9fb280ed9570,1,schedule,960.0000,54e45966-1b7b-5c2f-a912-718435feadd5,,e60514a7-b31f-5f1a-849c-1e6eef7a4a0f,split_schedule
de47b911-517f-5f6d-b2f8-c6cb8e6c56ab,23299b56-0de8-52c3-87da-9cf3fcdf2678,b826791f-c044-53b1-8dc0-ac60ea54740e,2,schedule,960.0000,54e45966-1b7b-5c2f-a912-718435feadd5,,e60514a7-b31f-5f1a-849c-1e6eef7a4a0f,split_schedule
a7801add-d837-5223-86b5-f16d2234e9f2,6e8ad823-669a-527d-a0b5-20fb2a80f5ea,b826791f-c044-53b1-8dc0-ac60ea54740e,1,schedule,1920.0000,54e45966-1b7b-5c2f-a912-718435feadd5,,e60514a7-b31f-5f1a-849c-1e6eef7a4a0f,split_schedule
c830866d-4574-5a6e-93d9-af8d7bc195b8,2e7e9f88-208f-5b70-aaa3-fd5c1322642e,49fa0bec-651a-59d4-a8e9-e4b54769c81a,1,schedule,18480.0000,e2191bba-ab41-5cc2-847d-c0204df046e1,,,
a230cd5e-025b-5d97-968b-5ed5620257b8,3da40363-e82b-5745-b2b9-c36b4dcbc110,49fa0bec-651a-59d4-a8e9-e4b54769c81a,1,schedule,18480.0000,e2191bba-ab41-5cc2-847d-c0204df046e1,2e7e9f88-208f-5b70-aaa3-fd5c1322642e,,
e6aa68bf-e38f-53b6-8292-1c63e391f4a3,b4036c43-0d11-599a-bf51-2cfb8b704418,c16feb4b-7241-5eff-ab7d-5143e8c6e27e,1,schedule,750.0000,eb44da56-30cc-5681-aba6-4e33f758d1d6,,790964d7-aae3-53fa-863e-bc0f40364864,supplier_deterioration
3798f6df-0470-587d-a600-eed85d0b7542,76ba4f5b-628f-5046-ba1d-09bcf9e80521,c16feb4b-7241-5eff-ab7d-5143e8c6e27e,1,schedule,750.0000,eb44da56-30cc-5681-aba6-4e33f758d1d6,,790964d7-aae3-53fa-863e-bc0f40364864,supplier_deterioration
c25f1a86-a7bc-5c7c-b908-a479fafd139f,e89a9900-e04d-5a33-aee1-821ef2c47566,682d1532-dabf-57bb-9b86-9c6c4eab9069,1,schedule,88.0000,10862e63-daf3-5f53-ab7e-7891b132ec6f,,f3893d13-6fe1-5b1c-b226-fc4d0ec34e91,missing_inventory_signal
9e8b3754-4a07-5a58-b598-ff55b6c3ea3c,4519fef9-bbab-5e7e-ac2b-60fb96434444,682d1532-dabf-57bb-9b86-9c6c4eab9069,1,schedule,88.0000,10862e63-daf3-5f53-ab7e-7891b132ec6f,,f3893d13-6fe1-5b1c-b226-fc4d0ec34e91,missing_inventory_signal
52c69693-d73d-5dea-953d-30cd8e2e88fc,559d7068-45f5-529d-8c3e-2f1860455558,56d0d4f2-67fe-52a6-9c35-d1d1379a1ffe,1,schedule,714.0000,0334fb3e-920d-51a6-a6ca-04dab00a654d,,,
4a25f6c9-d4aa-5db6-8270-7f54a67fbaa3,f1eda88f-4a53-5d88-b677-8f7028d675c9,56d0d4f2-67fe-52a6-9c35-d1d1379a1ffe,1,schedule,714.0000,0334fb3e-920d-51a6-a6ca-04dab00a654d,,,
ad7eb672-bdd2-5322-9ca1-0ce8eef94398,9c7e0226-4539-5bc8-b836-8bf6be89925d,56d0d4f2-67fe-52a6-9c35-d1d1379a1ffe,1,schedule,714.0000,0334fb3e-920d-51a6-a6ca-04dab00a654d,,,
a1151ff8-3840-58b3-8676-b3c5968a5158,2a29b817-0c61-5fde-a219-4f9bd7ef4ba0,56d0d4f2-67fe-52a6-9c35-d1d1379a1ffe,1,schedule,714.0000,0334fb3e-920d-51a6-a6ca-04dab00a654d,,,
137bbadf-2ec3-5c52-9043-84319226eca8,c438226c-c34c-56aa-84bd-c4bf3fadfb11,c58143c2-2278-5f78-8ea9-d3cd22a4d27e,1,schedule,5160.0000,51607152-a019-5b5d-bb57-55c68b0e5f3e,,6908c2d8-6be4-5b22-be08-4f0f08d83336,split_schedule
80d457e9-8b9c-591c-b690-d52f5a10ab48,2b180534-c893-5a6a-971e-1ad280146e0b,c58143c2-2278-5f78-8ea9-d3cd22a4d27e,1,schedule,5160.0000,51607152-a019-5b5d-bb57-55c68b0e5f3e,,6908c2d8-6be4-5b22-be08-4f0f08d83336,split_schedule
72551d5b-1d15-5dfe-95e8-0727635cf463,dbc137eb-56e0-5e1c-b57f-6d9fd2fb91d7,43735d2a-ac86-519f-9532-38f5ecd2a2de,1,schedule,5160.0000,51607152-a019-5b5d-bb57-55c68b0e5f3e,,6908c2d8-6be4-5b22-be08-4f0f08d83336,split_schedule
15a327fe-cef1-5a61-bb2e-2383a06071b5,d6563608-1794-515c-96d7-489f23e2e9fc,43735d2a-ac86-519f-9532-38f5ecd2a2de,1,schedule,5160.0000,51607152-a019-5b5d-bb57-55c68b0e5f3e,,6908c2d8-6be4-5b22-be08-4f0f08d83336,split_schedule
20940162-ba3a-588f-80ec-24335cb0c0a7,23a02a3d-8871-5179-a6bb-3a75735d1fa1,94b4b320-0c4d-5e40-b2c9-48cda664b5d5,1,schedule,51.5000,4a91a6a0-8caa-5725-a3a1-128b9336f13e,,ed2eea2d-3777-5729-ae83-377107378018,split_schedule
21c77084-e659-5cad-a855-4b03cac6fea7,4d22ab19-3be5-5e6b-9bf5-a5283c23877d,94b4b320-0c4d-5e40-b2c9-48cda664b5d5,1,schedule,17.1667,4a91a6a0-8caa-5725-a3a1-128b9336f13e,,ed2eea2d-3777-5729-ae83-377107378018,split_schedule
86debcb5-96a2-53ac-997c-39efaffe64d0,4d22ab19-3be5-5e6b-9bf5-a5283c23877d,a67bb98d-c7f6-54c3-9e06-a5151b23499b,2,schedule,34.3333,4a91a6a0-8caa-5725-a3a1-128b9336f13e,,ed2eea2d-3777-5729-ae83-377107378018,split_schedule
5475c030-ba3f-50e9-8dc1-f116f2d86b86,b17b5b5f-1511-5abb-852c-1420051bbe84,a67bb98d-c7f6-54c3-9e06-a5151b23499b,1,schedule,34.3334,4a91a6a0-8caa-5725-a3a1-128b9336f13e,,ed2eea2d-3777-5729-ae83-377107378018,split_schedule
cf737af4-82ea-5b0f-b0e1-e0ed13c94dfb,b17b5b5f-1511-5abb-852c-1420051bbe84,001b1ef9-0223-55b4-8bae-4f0049a960a0,2,schedule,17.1666,4a91a6a0-8caa-5725-a3a1-128b9336f13e,,ed2eea2d-3777-5729-ae83-377107378018,split_schedule
f7ef78ba-2e1b-5ffc-880b-128a66ed84c6,4dce9f76-f4dc-53c6-8f15-0686a24d69d2,001b1ef9-0223-55b4-8bae-4f0049a960a0,1,schedule,51.5000,4a91a6a0-8caa-5725-a3a1-128b9336f13e,,ed2eea2d-3777-5729-ae83-377107378018,split_schedule
7c03fb6c-c605-524c-af8c-4a3c2508a0e8,1e6992e1-83a9-5c48-8216-3be6cbcc008b,09c101cc-d94b-56c9-9389-edc5038b7c50,1,schedule,2880.0000,3bb10f4b-339b-5869-9a5e-8a319adb83d7,,,
f518a513-c172-5436-b37b-3562cc2bc5dd,3055b4fc-98c7-5b46-b61d-f7a4e6587a28,09c101cc-d94b-56c9-9389-edc5038b7c50,1,schedule,2880.0000,3bb10f4b-339b-5869-9a5e-8a319adb83d7,,,
03fe9c6f-3d7a-53a7-9358-c47f692fb092,8d07e272-da77-5da8-81f7-1161a3c3601a,cf48278d-dd05-5dff-bd9d-f98bfe5cc319,1,schedule,73.5000,29083f59-3526-532f-8b0a-f5c5b1f06f28,,a199d1f8-81b5-5eb8-81e6-7b28f711949d,split_schedule
f0becf57-ede7-5b89-b6d2-2f7e121d5f4f,8d07e272-da77-5da8-81f7-1161a3c3601a,72bcd62f-4bc3-5b58-9db5-ba3acd2e47f8,2,schedule,73.5000,29083f59-3526-532f-8b0a-f5c5b1f06f28,,a199d1f8-81b5-5eb8-81e6-7b28f711949d,split_schedule
cf7b82a5-107c-5c14-a5e7-40f18ed2ecad,25cb3695-6706-532d-96f1-9c8021d8c096,a8169605-e164-5680-b200-4b132d469321,1,schedule,193.0000,6d613d2d-11e2-55d5-b0f4-a8cf572c4178,,,
339085e0-fd32-5a6e-baf1-6010ffc1d988,cf1aaf50-e160-56aa-8719-d44510892254,54ca88a7-d9ab-59f9-9820-bc0b30b20b83,1,schedule,1056.0000,0437ba15-4eda-5526-aa40-64962c056d6d,,,
e60e3de8-07ca-5bd6-998a-8ea78e5b1678,7f85af5c-298e-503d-959b-cb254dd67072,5f6024ec-6c1e-518a-a46a-e133b262f317,1,schedule,181.0000,a38b901d-d0f4-56bb-85ba-7e70f8866156,,,
c83c632d-a427-5015-8a13-114e0b5b7724,6a74eabb-84a5-55fe-aaa1-dc7a53135378,2895c7ae-b638-5a11-a22f-35a4b953935f,1,schedule,18480.0000,77a335b0-f76a-5a8f-805b-096ac95001c1,,,
f8028ac1-3bdd-5e30-9bb0-6ee0ae3d3153,c2d2ec87-787d-546f-811c-763ad12d84f9,4e6dc508-b93b-5cf9-b9f1-f11bf3249122,1,schedule,92640.0000,a087a4f7-76b3-57ee-a2c2-eed7c2c4d7a8,,,
bcccbfb5-0735-5113-8b8d-8592bccba30d,69cfe0c5-057a-5f87-94c2-a5cd9e636581,aa4b2716-0cc3-5ed7-a60c-1f446ad71063,1,schedule,1560.0000,8f3b0bc3-1fda-5ff9-bd01-d0987ffbf056,,f2a2d4e8-0855-561c-b43c-df1f23816dca,missing_supplier_signal
0e5f0aed-522d-5e40-abd9-8bd0a5cd1238,edfbae05-c414-571b-99a5-f0c28f24409d,444c4780-58ed-5708-96b4-c8d89a5972e5,1,schedule,22080.0000,86b41b2c-8089-5ef2-afac-2861af67d47b,,,
92b00494-81a2-5930-8066-121accf82e3a,36e4eaa0-be41-56d6-a1af-84c0f1206398,da000f37-17fa-5f55-a681-93d6cdf9a659,1,schedule,217.0000,03623eea-a8cb-5ce8-a432-055ad86d38c3,,,
4f4668a4-687b-543e-8bed-8c019383a289,7a48ff91-3837-5b50-a469-507877dcf24d,02e35bdc-3c15-5e7c-a271-342822644a37,1,schedule,47.0000,d829883d-37a7-57c8-9759-d7118fefd1ac,,,
a1cb5344-e8ad-5678-aba9-7cbfafb572f6,7a48ff91-3837-5b50-a469-507877dcf24d,,2,line_residual,3.1546,d829883d-37a7-57c8-9759-d7118fefd1ac,,,
4be3a482-4ce0-59b6-a97e-03b97baf8065,42aeb924-ab35-5d05-bf28-056f4418e814,6a29b3c3-5a71-5f96-8ecc-393695a8ff6c,1,schedule,660.0000,fd515219-9963-5043-86bb-4125192e6ba4,,,
c54268c8-888e-5aa8-a657-fa62b5b2131b,be432028-fe71-5cd6-96c6-91ff695d27c3,0a43100c-c121-5086-a826-5a83f5f2ea6b,1,schedule,32.5000,bd9c6d3b-0cc4-5191-9d68-6bb68a5cc8ac,,9eec2556-e2d5-59ee-9fee-3202812f62ec;c92647e2-f169-5e55-98fb-203788af76d8,missing_supplier_signal;split_schedule
2975f538-b4c4-5aa9-8e25-c0e1cd5e48ce,be432028-fe71-5cd6-96c6-91ff695d27c3,d271a503-a707-581c-b06d-44007aaaf26b,2,schedule,32.5000,bd9c6d3b-0cc4-5191-9d68-6bb68a5cc8ac,,9eec2556-e2d5-59ee-9fee-3202812f62ec;c92647e2-f169-5e55-98fb-203788af76d8,missing_supplier_signal;split_schedule
86b806d4-0748-5820-97a8-957ed477866b,be432028-fe71-5cd6-96c6-91ff695d27c3,343e1141-6a0a-570e-9439-537050d73fb9,3,schedule,32.5000,bd9c6d3b-0cc4-5191-9d68-6bb68a5cc8ac,,9eec2556-e2d5-59ee-9fee-3202812f62ec;c92647e2-f169-5e55-98fb-203788af76d8,missing_supplier_signal;split_schedule
64c0cf8c-8782-5e9c-bfed-1b99df48c887,be432028-fe71-5cd6-96c6-91ff695d27c3,cb1bee98-6281-56a9-aa12-392a4febf82b,4,schedule,32.5000,bd9c6d3b-0cc4-5191-9d68-6bb68a5cc8ac,,9eec2556-e2d5-59ee-9fee-3202812f62ec;c92647e2-f169-5e55-98fb-203788af76d8,missing_supplier_signal;split_schedule
46400168-2c1f-5339-91a5-9a59dc65ac69,6483ca23-c669-5f18-bddb-ef65b58c3a5a,a46ae9c1-4202-57a1-a370-e553c65cbc5e,1,schedule,16.0000,ac3f9ca3-6fd8-5ff6-b511-8984d5a49bae,,,
0e7c424b-9e04-5c62-8188-18690ee40dbc,3e35b747-3023-5f10-9e48-3ae5292e0a45,a46ae9c1-4202-57a1-a370-e553c65cbc5e,1,schedule,16.0000,ac3f9ca3-6fd8-5ff6-b511-8984d5a49bae,,,
1b5a1721-8298-5dca-8be3-799c85d11306,49294665-f492-5410-bd43-b628401eaff8,a46ae9c1-4202-57a1-a370-e553c65cbc5e,1,schedule,16.0000,ac3f9ca3-6fd8-5ff6-b511-8984d5a49bae,,,
8f222d80-7844-5c78-9060-5ef4375d2abc,887b1fbe-703d-5eed-afae-0d66f607dba3,a46ae9c1-4202-57a1-a370-e553c65cbc5e,1,schedule,16.0000,ac3f9ca3-6fd8-5ff6-b511-8984d5a49bae,,,
a8d6d223-5df8-5917-9cdc-079c8a6e8247,07fc415b-389a-55b6-96ef-99bffd0a838d,bf782b2d-7fbc-5047-8724-e28dfa61b671,1,schedule,1170.0000,3167b658-ad3e-55c2-864b-9f6dc5cf3dcf,,55c23301-7784-5821-89e4-e8e6939363ad,split_schedule
eb8ac9b3-69bb-5448-b2a5-5881d6db2d80,07fc415b-389a-55b6-96ef-99bffd0a838d,d03f30c1-0b84-5dd2-bf1b-deb437c1a4e3,2,schedule,1170.0000,3167b658-ad3e-55c2-864b-9f6dc5cf3dcf,,55c23301-7784-5821-89e4-e8e6939363ad,split_schedule
31e01661-8a59-5752-9a89-7430572c44b5,07fc415b-389a-55b6-96ef-99bffd0a838d,d5a27085-4371-5c27-9579-2ffdb2e8ad21,3,schedule,1170.0000,3167b658-ad3e-55c2-864b-9f6dc5cf3dcf,,55c23301-7784-5821-89e4-e8e6939363ad,split_schedule
c542eac5-2d4f-594f-8c37-2e4f654d8048,07fc415b-389a-55b6-96ef-99bffd0a838d,d4868f98-5550-581d-83a2-69007a56dae5,4,schedule,1170.0000,3167b658-ad3e-55c2-864b-9f6dc5cf3dcf,,55c23301-7784-5821-89e4-e8e6939363ad,split_schedule
5e301c56-a271-5920-9c7b-af3ff1f77ec1,26d682d3-1921-5889-ba69-5532cf0c967b,d9d2749e-869b-5494-99a4-43efb2723f77,1,schedule,6300.0000,73a6e20b-fdf7-5c3d-a4fd-f94173898ae3,,c35cf257-6306-52fe-a1af-cb3644e3fc91,split_schedule
50434b3a-ca7d-5fe0-a47b-fd0ab03598fa,26d682d3-1921-5889-ba69-5532cf0c967b,740293f8-8b3f-528f-9bce-6e6b46f1b3b4,2,schedule,6300.0000,73a6e20b-fdf7-5c3d-a4fd-f94173898ae3,,c35cf257-6306-52fe-a1af-cb3644e3fc91,split_schedule
e9a287f8-9062-57b8-b673-efe355fcf704,26d682d3-1921-5889-ba69-5532cf0c967b,c85205f7-441b-5f88-a9b4-6f025a085f58,3,schedule,6300.0000,73a6e20b-fdf7-5c3d-a4fd-f94173898ae3,,c35cf257-6306-52fe-a1af-cb3644e3fc91,split_schedule
f6cdc826-5719-5a63-bb84-34f904434a49,26d682d3-1921-5889-ba69-5532cf0c967b,c99c8048-79e2-53d6-8762-ca1bae51995b,4,schedule,6300.0000,73a6e20b-fdf7-5c3d-a4fd-f94173898ae3,,c35cf257-6306-52fe-a1af-cb3644e3fc91,split_schedule
506bc09f-8bb8-5a5f-b463-a218e598bd46,97b3b68c-00e0-55c2-94e6-2d4708608630,d11a5765-4a6b-54d4-8296-9a2128787cb7,1,schedule,2220.0000,3b48f4fb-2796-5b7c-9f2e-d8d4b972a310,,b55e74ed-4a5e-5eea-a068-83a4725bf78e,split_schedule
47f9318e-a671-504b-be31-c763f22a44ad,97b3b68c-00e0-55c2-94e6-2d4708608630,f67d2056-4f49-5a56-bf6b-fde9adee9216,2,schedule,2220.0000,3b48f4fb-2796-5b7c-9f2e-d8d4b972a310,,b55e74ed-4a5e-5eea-a068-83a4725bf78e,split_schedule
c9f17b58-9e1e-5d9e-a808-b51a4c82fb43,97b3b68c-00e0-55c2-94e6-2d4708608630,fe84b1a0-f3e7-57f8-8cbc-d3a0f51c2e04,3,schedule,2220.0000,3b48f4fb-2796-5b7c-9f2e-d8d4b972a310,,b55e74ed-4a5e-5eea-a068-83a4725bf78e,split_schedule
d1b020db-5c99-5e84-8a74-37725b4bdfbe,97b3b68c-00e0-55c2-94e6-2d4708608630,094695c4-f555-54a3-b289-b93f40d8fd40,4,schedule,2220.0000,3b48f4fb-2796-5b7c-9f2e-d8d4b972a310,,b55e74ed-4a5e-5eea-a068-83a4725bf78e,split_schedule
a583b7aa-9a87-51cc-8ba3-8419f61c42b2,18a62ebb-4f46-5697-aaeb-63ac6d28dac6,c2d37dcf-9e5f-5862-858c-fcd4941f44e0,1,schedule,36960.0000,6ea98f6f-2b50-5e3b-824d-8120b0e4163a,,,
