id,source_load_id,po_line_id,delivery_schedule_id,source_commitment_ref,committed_quantity,committed_date,channel,observed_at,supersedes_commitment_id,scenario_ids,scenario_types
a4a6100b-7d1f-507e-a26f-135506c549f0,125bbdd1-36ce-5f61-836e-13fa1af040d9,e54a72d2-87d1-5afa-9048-84f6dc969b79,,COM-POL-00000196,492.0000,2025-02-03,portal,2025-01-26T10:00:00+10:00,,,
5619724b-e467-5fee-8e9c-1ec39db9bbdf,125bbdd1-36ce-5f61-836e-13fa1af040d9,a0ce60fa-b026-5af8-9034-d5ba0875a608,370b5ac4-2f0e-5ff3-b625-9c9601889da4,COM-POL-00000197,504.0000,2025-07-01,portal,2025-06-21T10:00:00+10:00,,,
7af99336-947f-5300-8c92-316ffb21c227,125bbdd1-36ce-5f61-836e-13fa1af040d9,9c79b061-deb5-5819-b110-7c5d6cdb4032,7063717f-ef4b-5bd9-abf6-f5c536a8d5a4,COM-POL-00000200,1476.0000,2026-01-12,portal,2025-12-27T10:00:00+10:00,,,
5efd0250-74a2-5543-ab83-bb7fa4373020,125bbdd1-36ce-5f61-836e-13fa1af040d9,7efaa5e7-7691-524a-84d5-3274c68fc054,98c549f3-4094-5569-ab22-0dd48a10e0a5,COM-POL-00000201,114.0000,2026-06-14,portal,2026-05-17T10:00:00+10:00,,,
e1c5df73-38d2-5914-928a-af545bb0949f,125bbdd1-36ce-5f61-836e-13fa1af040d9,6934a247-3f8d-5b6c-b8de-b955f8a6ffa1,43c13dc5-fec3-57c0-8db3-98eade3a6ab0,COM-POL-00000202,1224.0000,2024-12-29,portal,2024-12-17T10:00:00+10:00,,,
f325d494-003e-5c78-947c-3b9f6e4d2eda,125bbdd1-36ce-5f61-836e-13fa1af040d9,72132dfe-323e-5b97-ba0f-fe23e5da7d10,,COM-POL-00000203,75.0000,2025-09-01,portal,2025-08-16T10:00:00+10:00,,dfa9f027-2db1-51b9-8a19-80744aa5417f,split_schedule
8fb99f66-8374-545a-90b6-70cbca12da1b,125bbdd1-36ce-5f61-836e-13fa1af040d9,90addeaa-403e-5468-8111-bcc997aa1a63,dbd514ae-c6a2-5154-84cf-a4b62ba413ef,COM-POL-00000204,91.0000,2024-07-10,portal,2024-07-02T10:00:00+10:00,,72d02400-e54a-5648-a930-93e6d3c55706;5d1b14c0-242e-54dd-85da-98fcec2bcf16,supplier_deterioration;split_schedule
f7e899cf-dc42-5609-afc1-6c90984b9c9f,125bbdd1-36ce-5f61-836e-13fa1af040d9,0d273e17-8944-5975-82f4-80dfd65a1146,a50e6972-317d-5665-bcfd-35f744f509be,COM-POL-00000206,14040.0000,2024-11-27,portal,2024-11-17T10:00:00+10:00,,,
9ba5362e-3ab1-5069-8218-def191edad45,125bbdd1-36ce-5f61-836e-13fa1af040d9,236a8488-b9eb-5bf0-8e43-9d81790b67d1,1de667af-1e01-5825-b7e4-b716f586be34,COM-POL-00000207,29760.0000,2026-01-07,portal,2025-12-30T10:00:00+10:00,,b448855d-3690-50d3-9ffb-7badbebfd92f;ab237c5c-0cbf-5388-8b9d-b1e96cd63994,demand_shock;missing_inventory_signal
37599872-328c-5ae4-b1b0-7ce35a24c43b,125bbdd1-36ce-5f61-836e-13fa1af040d9,c20cab24-c05a-55b5-9b4f-636627430562,,COM-POL-00000209,195.0000,2025-12-15,portal,2025-12-13T10:00:00+10:00,,,
14ad5c47-4790-5a13-80cf-b8ed93f17d5d,125bbdd1-36ce-5f61-836e-13fa1af040d9,28b1dfd9-a760-577a-921d-bfc4439fe708,11d7c920-ad2f-55a2-9ef6-03fa2c8157f7,COM-POL-00000210,36.0000,2024-10-06,email_extract,2024-09-21T10:00:00+10:00,,,
ed81b34f-e7df-5e27-8c43-b3fd3a0408b3,125bbdd1-36ce-5f61-836e-13fa1af040d9,cfbd845d-d3bc-53af-84f0-48a81d5bb358,7204989d-e224-599e-b7c4-a66771a775f5,COM-POL-00000211,768.0000,2025-03-19,portal,2025-03-17T10:00:00+10:00,,,
6854e957-091d-5977-8e96-60e135ba4b89,125bbdd1-36ce-5f61-836e-13fa1af040d9,4439d443-b2e1-5dd8-a38a-d29f9e1ba229,,COM-POL-00000212,75.0000,2024-07-25,portal,2024-07-12T10:00:00+10:00,,,
f1625103-2745-591f-b10b-6d5f09c5f51b,125bbdd1-36ce-5f61-836e-13fa1af040d9,87139e8e-8410-5937-9738-9545157df4dc,,COM-POL-00000213,8280.0000,2026-03-12,email_extract,2026-03-09T10:00:00+10:00,,fe884f53-27fd-57af-a290-82e05f748b6e,split_schedule
d2b98dce-b787-5335-a611-5391e6a20312,125bbdd1-36ce-5f61-836e-13fa1af040d9,9abe715e-af8a-52d9-a1e0-8b79053e3da2,1d14924b-4369-5f42-b4db-eca78071d60e,COM-POL-00000214,216.0000,2024-10-04,email_extract,2024-10-03T10:00:00+10:00,,12146b36-9286-5aaa-93d3-6b232aff81af,supplier_deterioration
e18d9ff5-9c17-5068-97a6-d5608bfe7b91,125bbdd1-36ce-5f61-836e-13fa1af040d9,47a81703-8da9-5143-83e0-c9572da39831,,COM-POL-00000215,5856.0000,2026-03-23,portal,2026-03-11T10:00:00+10:00,,5a0fc860-476b-5cdc-b45a-fe06cca5d9f5,split_schedule
ced25ca8-30ff-5813-af0a-02ddcb6ee988,125bbdd1-36ce-5f61-836e-13fa1af040d9,7d22936f-6d41-5078-b725-f9ad33453679,660de52d-9e04-5735-8582-b576703abd37,COM-POL-00000217,756.0000,2025-10-15,portal,2025-10-03T10:00:00+10:00,,e5587fbe-ba3d-58d9-ad54-0818b658e622,split_schedule
b64be288-16fb-5702-b382-fad21c3ccf48,125bbdd1-36ce-5f61-836e-13fa1af040d9,fc70ffa1-40c9-568b-abf6-657f8e70da93,,COM-POL-00000218,21720.0000,2025-06-06,portal,2025-04-27T10:00:00+10:00,,,
e74eb030-c021-52f6-bd1d-83c2127bb1c3,125bbdd1-36ce-5f61-836e-13fa1af040d9,45694d7d-1253-56e2-9504-8f5c348e0be7,3f277717-5984-55aa-9f98-fdef47cec49c,COM-POL-00000219,126.0000,2026-04-02,portal,2026-03-26T10:00:00+10:00,,,
391e0c2d-3621-5334-9d06-f43621e99e51,125bbdd1-36ce-5f61-836e-13fa1af040d9,bc7d8145-21e4-5393-8c6d-cbecb9eaeb9f,524af191-6ac9-52bc-bdc8-2ae8d135092d,COM-POL-00000220,4992.0000,2025-03-14,email_extract,2025-03-05T10:00:00+10:00,,,
35f1815f-97a9-5b90-9597-1d6899d47aff,125bbdd1-36ce-5f61-836e-13fa1af040d9,ea69a9e1-8a1f-5ed8-bb8d-7b38ab9ddbe3,,COM-POL-00000222,14640.0000,2025-01-08,portal,2024-12-18T10:00:00+10:00,,,
79e0bfa0-73cb-504b-9a07-984ea4f7b463,125bbdd1-36ce-5f61-836e-13fa1af040d9,8e267c4d-53d0-5cd1-9562-aaa9a5d390db,8596099d-4040-5ebe-ae43-5aef9371d68c,COM-POL-00000223,157.0000,2025-07-11,portal,2025-06-10T10:00:00+10:00,,,
28aa5cde-819c-557a-bb4e-6ffbfa71a007,125bbdd1-36ce-5f61-836e-13fa1af040d9,c30f42dd-18d6-58a3-9ebf-f777aa9e9143,a5c14427-372b-5a7f-a06c-a97d985ab162,COM-POL-00000224,18120.0000,2024-09-27,email_extract,2024-09-17T10:00:00+10:00,,,
94ab7781-2da1-5885-89d9-18cebb8920c3,125bbdd1-36ce-5f61-836e-13fa1af040d9,4bda4646-48cb-5f85-85cf-4842b63395bd,63480908-117c-57f8-b4c7-d3a5a558dc31,COM-POL-00000225,1608.0000,2025-01-25,portal,2025-01-13T10:00:00+10:00,,,
5f089062-0e6f-5366-8030-9593a16a3427,125bbdd1-36ce-5f61-836e-13fa1af040d9,83f86a5b-7c01-5480-9dad-403de265dc11,cedb5b49-0dd7-5f1a-819d-edc6c5822fef,COM-POL-00000226,23280.0000,2024-09-08,portal,2024-08-29T10:00:00+10:00,,,
3898358a-b5a2-57ab-827f-138674d98223,125bbdd1-36ce-5f61-836e-13fa1af040d9,fb856137-f680-538b-951b-be559e5af34b,80f36faf-115e-5fb7-a9bf-57ec9a4f506a,COM-POL-00000227,5160.0000,2025-03-21,portal,2025-03-21T10:00:00+10:00,,,
03f6b8fd-0a0f-5112-846c-9d7275158b06,125bbdd1-36ce-5f61-836e-13fa1af040d9,0aa69a85-defc-5f67-85a7-a0d8b7841d70,d9c864d0-9c54-5a4c-acc9-4174958b5261,COM-POL-00000228,3960.0000,2024-11-02,portal,2024-10-28T10:00:00+10:00,,,
685bfaa6-cf7a-55e2-ad34-93caae7fa793,125bbdd1-36ce-5f61-836e-13fa1af040d9,2082e536-6068-5fe6-856a-20c451fd59e9,e52fbc6c-3106-5ef1-b0f3-3935c8c802d1,COM-POL-00000229,996.0000,2025-07-30,email_extract,2025-06-29T10:00:00+10:00,,4b2496a7-2412-5729-916f-99955d49d06e,split_schedule
30f1cd34-e3e3-5d03-bf35-1798878e5783,125bbdd1-36ce-5f61-836e-13fa1af040d9,2d467a48-3bc0-5fc1-a2de-4dcd026bb5e0,26ddef58-db6d-5e97-adc0-4d02e13ac928,COM-POL-00000230,35.0000,2025-06-29,portal,2025-05-25T10:00:00+10:00,,,
fb77b4ed-b726-52c0-b196-33bfe34420f2,125bbdd1-36ce-5f61-836e-13fa1af040d9,20ba59f3-1b38-53bc-bbf2-181166b52f9e,,COM-POL-00000231,804.0000,2026-08-12,portal,2026-06-30T10:00:00+10:00,,,
dc03745d-1711-571f-a724-8977383d3bf5,125bbdd1-36ce-5f61-836e-13fa1af040d9,5863a450-141c-52b2-8fc1-2c4f85ee9584,ec1cc67a-b879-5fd7-a270-25d6aabdc35e,COM-POL-00000232,180.0000,2026-07-19,portal,2026-06-23T10:00:00+10:00,,,
6078664d-1bbb-54bb-a253-286f33d7a016,125bbdd1-36ce-5f61-836e-13fa1af040d9,67ef137e-c39a-5e4f-8c79-6e504a90a059,013a0663-5971-55a1-b4ad-81fe9d98de02,COM-POL-00000234,93.0000,2026-06-23,email_extract,2026-06-09T10:00:00+10:00,,,
e746b6ad-d786-5559-91cc-4fa106e590e5,125bbdd1-36ce-5f61-836e-13fa1af040d9,f693e7f8-8b66-5437-a2ad-0af47c8511ba,,COM-POL-00000235,25.0000,2026-07-25,email_extract,2026-06-30T10:00:00+10:00,,,
a385a676-5af0-58c6-98ed-71eb7a82ce64,125bbdd1-36ce-5f61-836e-13fa1af040d9,c23d9d48-d2e9-5905-875d-f7cbda995da5,bbe2143d-1ca9-5f61-b24c-9d7e86df4243,COM-POL-00000236,372.0000,2026-06-22,email_extract,2026-06-17T10:00:00+10:00,,,
17b52bcd-b8aa-59f8-9e8e-b88936484568,125bbdd1-36ce-5f61-836e-13fa1af040d9,5db09946-3506-5ce9-a2a3-6a726b8c4b94,,COM-POL-00000237,95.0000,2026-07-11,email_extract,2026-06-17T10:00:00+10:00,,,
673fe8b6-4070-5340-bd0c-8a3d22566e5b,125bbdd1-36ce-5f61-836e-13fa1af040d9,a96bc6d9-901a-5312-a24e-4c8f21580b7f,8e86645d-f260-5124-9e2b-a7d62df0be63,COM-POL-00000238,1416.0000,2026-06-26,portal,2026-06-22T10:00:00+10:00,,,
703dffd1-4fed-517f-ab40-6d58158c964a,125bbdd1-36ce-5f61-836e-13fa1af040d9,34a36bf8-3ea7-5ede-a07b-642d7b72dafc,42aa93a1-f89f-5374-ad35-9c6ff7e49f46,COM-POL-00000239,32880.0000,2026-06-29,portal,2026-06-17T10:00:00+10:00,,561aebc7-b166-511d-915f-2717cf7bf70e,split_schedule
f12bd082-0f92-5a9d-b1c2-ff93666a7cb3,125bbdd1-36ce-5f61-836e-13fa1af040d9,cb0a58cb-6d7d-505e-ab03-fda7308eba39,,COM-POL-00000240,138.0000,2026-06-22,email_extract,2026-06-14T10:00:00+10:00,,,
a75980e0-b6fb-51e2-84a2-8fcf8ee302e0,125bbdd1-36ce-5f61-836e-13fa1af040d9,84f967e7-b08d-56de-be1d-10dfdf0dc623,db9ba43c-ee8e-580e-bee6-a64a4b110dbc,COM-POL-00000241,96.0000,2026-08-02,portal,2026-06-30T10:00:00+10:00,,340d81af-cd2e-5eb5-9b79-8ef9d3f606f0;031e3dfe-123d-575e-8e53-69c5c7c977df,missing_inventory_signal;split_schedule
ae3f155c-dd87-5d05-be65-d63c925c794f,125bbdd1-36ce-5f61-836e-13fa1af040d9,1274e6f3-b6af-59f2-8b15-ec5273ce784b,a0cebf15-3773-5b0f-8a97-9e9b19b524b1,COM-POL-00000242,13440.0000,2026-08-14,portal,2026-06-30T10:00:00+10:00,,,
841c5d1b-2098-5f38-a767-8be3a13954d1,125bbdd1-36ce-5f61-836e-13fa1af040d9,4f870043-6859-5bae-a261-596bfefeae64,4b417171-552c-541d-9427-c0ae93a1ff9f,COM-POL-00000243,17880.0000,2026-08-14,email_extract,2026-06-30T10:00:00+10:00,,,
a99e258d-993a-51f1-9272-61073cf7f4f6,125bbdd1-36ce-5f61-836e-13fa1af040d9,020bbbcf-ba14-5571-9371-84f63257bf60,0b79036d-f72d-521f-874d-2d723abbcc9c,COM-POL-00000244,5280.0000,2026-06-22,portal,2026-06-16T10:00:00+10:00,,c058855e-70a8-595b-8335-badf789f3f45,split_schedule
b159f3e6-724f-5216-8700-bd16f665623f,125bbdd1-36ce-5f61-836e-13fa1af040d9,5096eb4b-57a6-5e02-9cb5-80fcce3dc454,,COM-POL-00000245,132.0000,2026-08-04,portal,2026-06-30T10:00:00+10:00,,96b46305-6814-59f2-93bd-267f43e5b2cd,split_schedule
d9894a5d-ae8b-53c9-99fb-35f7e420e6f5,125bbdd1-36ce-5f61-836e-13fa1af040d9,28e402f4-13cf-5b10-9fc1-61be6b12e430,73959a2e-8517-5580-be76-b6c96566fe55,COM-POL-00000246,5232.0000,2026-07-11,email_extract,2026-06-22T10:00:00+10:00,,909a3717-11c4-54ef-8ea3-2ab7096e5915,split_schedule
39bd564e-8e47-51b8-9c90-6de106ef4dbe,125bbdd1-36ce-5f61-836e-13fa1af040d9,97b7ba0f-447c-5992-85e9-a76792aac805,49f6e641-98d0-57f1-bd76-1da6ec930033,COM-POL-00000247,16320.0000,2026-08-14,email_extract,2026-06-30T10:00:00+10:00,,,
f3364eb2-d55f-5cfc-bcb7-e0f5c9eeb09f,125bbdd1-36ce-5f61-836e-13fa1af040d9,f562b0e3-e479-5200-845b-f38069e7f712,a3ba4afe-9f1d-5b3a-b2eb-24012f1cc3bc,COM-POL-00000249,52.0000,2026-06-30,email_extract,2026-06-01T10:00:00+10:00,,fdb7d83c-3070-599a-b779-115dc38024e7,receipt_reversal
93640a60-ee0e-5e84-85f7-0af55dcfc405,125bbdd1-36ce-5f61-836e-13fa1af040d9,6245ccde-23ea-5459-93da-2823b8af6b90,cb51efe4-e2f0-56b3-8789-28db041e4684,COM-POL-00000250,134.0000,2026-06-19,portal,2026-06-01T10:00:00+10:00,,5fff7daa-6395-59ea-9031-720599b11ce8,supplier_commitment_breach
7efaa4fc-88c8-5121-b199-b79053e1fe49,125bbdd1-36ce-5f61-836e-13fa1af040d9,48ed627a-0055-5133-b9bc-111f2f7c28f3,,COM-POL-00000251,3144.0000,2026-07-04,portal,2026-06-20T10:00:00+10:00,,a2a63410-9a97-5bc7-9719-0e5c21dbf639,supplier_deterioration
ad6a3ac0-735f-5d53-b713-932421263369,125bbdd1-36ce-5f61-836e-13fa1af040d9,dd4499bf-56bf-5b8d-88bf-c7cc009b76b7,,COM-POL-00000252,131.0000,2026-08-14,email_extract,2026-06-30T10:00:00+10:00,,c34c619a-7381-59c4-a211-e7e901e78448,demand_shock
c01432f2-974b-5fc3-8502-411cb439c77e,125bbdd1-36ce-5f61-836e-13fa1af040d9,34a94756-0101-53d3-ae7f-b13beb47b1c9,317f5114-6d09-5395-9a4d-51317ed4f303,COM-POL-00000253,147.0000,2026-06-22,portal,2026-06-10T10:00:00+10:00,,a82d58c8-672f-5ee5-b19a-0f235613b33f,receipt_correction
d81a43cf-f026-58c1-ba5b-e7b7eb301bb5,125bbdd1-36ce-5f61-836e-13fa1af040d9,2164ee6f-8623-5da5-8c46-291823ffa56e,2afc763a-bd78-517b-b2ad-0f94ee6ee783,COM-POL-00000254,186.0000,2026-06-22,portal,2026-06-16T10:00:00+10:00,,98eeb4d4-7c98-55a5-ab9e-46b08fa2e510,split_schedule
7446aecc-6016-56f7-862e-90cd43cd4be5,125bbdd1-36ce-5f61-836e-13fa1af040d9,e352c6c8-f604-5992-8022-9093ab1ff4df,7ae2c4be-99f6-59fb-a6fb-7425fac7866d,COM-POL-00000255,4560.0000,2026-07-21,portal,2026-06-30T10:00:00+10:00,,24c9b1d0-7fb8-54f9-ba74-279a4bd2b941,inventory_reallocation_opportunity
1a1745e5-1315-54d8-9edd-24e96e21e834,125bbdd1-36ce-5f61-836e-13fa1af040d9,2c383d3a-d0b1-5dee-910d-a3b56916e241,f899d145-2477-511a-87a1-97cefabedf7d,COM-POL-00000257,1992.0000,2026-07-07,email_extract,2026-06-22T10:00:00+10:00,,c3656b73-7255-5562-b36b-195eda96b079,overdue_critical_order
e290eae8-83e5-5678-911a-fde57dbef775,125bbdd1-36ce-5f61-836e-13fa1af040d9,c1c8f959-e8b1-5e8c-a79d-f8566f1057cd,,COM-POL-00000258,3600.0000,2026-06-22,portal,2026-06-02T10:00:00+10:00,,1dd364f0-2ac7-5678-9f4e-50304b6a3dda,partial_receipt_remaining_exposure
9e005948-1106-530a-8d78-8591dfc8c027,125bbdd1-36ce-5f61-836e-13fa1af040d9,fba26f22-480f-545e-839a-f909ba148543,9e2f3cd1-e705-55aa-a50d-17d4a73d0a65,COM-POL-00000259,85.0000,2026-07-15,portal,2026-06-21T10:00:00+10:00,,27b46a21-8c98-5c73-82ec-44b3198b038d,missing_inventory_signal
