id,po_line_id,canonical_line_key,site_id,outcome_window_start,outcome_window_end,generator_version,seed_reference,material_late,attributed_stockout,adverse_baseline,adverse_realised,operational_impact,residual_exposure_quantity,urgent_intervention_required,disruption_severity,outcome_onset,observable_source_signal,opportunity_class,scenario_ids,scenario_types
061eaab1-40f3-56d0-a7c9-cf5c3dbdc4ad,8f3b0bc3-1fda-5ff9-bd01-d0987ffbf056,POL-00000157,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2024-11-26,2025-01-27,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,f2a2d4e8-0855-561c-b43c-df1f23816dca,missing_supplier_signal
efc111b1-b536-5f1b-8bb8-ee112c3ec396,86b41b2c-8089-5ef2-afac-2861af67d47b,POL-00000158,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2025-09-09,2025-10-25,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,true,false_positive_opportunity,,
3e2df2b0-5012-5485-9ef9-f7ac221a4f2e,03623eea-a8cb-5ce8-a432-055ad86d38c3,POL-00000159,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2026-03-17,2026-06-07,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
bf559ed9-7065-5a22-b442-f17dd2b7d6cf,d829883d-37a7-57c8-9759-d7118fefd1ac,POL-00000160,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2026-01-25,2026-05-11,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
d3412a05-b6d1-51a6-91ac-93fe9c438529,fd515219-9963-5043-86bb-4125192e6ba4,POL-00000161,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2025-05-11,2025-08-14,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
a4488a03-f0d9-506f-a3e6-6d97f1211d44,bd9c6d3b-0cc4-5191-9d68-6bb68a5cc8ac,POL-00000162,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2025-10-23,2025-12-25,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,9eec2556-e2d5-59ee-9fee-3202812f62ec;c92647e2-f169-5e55-98fb-203788af76d8,missing_supplier_signal;split_schedule
200c3a75-ad75-56e5-a7b4-a684fd96d2a3,ac3f9ca3-6fd8-5ff6-b511-8984d5a49bae,POL-00000163,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2025-03-01,2025-04-22,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
8de29269-8357-5487-94d9-ad9706ab11cd,3167b658-ad3e-55c2-864b-9f6dc5cf3dcf,POL-00000164,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2025-05-22,2025-07-27,1.0.0,1.0.0:20260720:outcome,true,false,true,true,low,1844.4973,false,low,2025-06-27,true,true_positive_opportunity,55c23301-7784-5821-89e4-e8e6939363ad,split_schedule
ed71729c-0f36-5e75-bb71-cb9fdfae8072,73a6e20b-fdf7-5c3d-a4fd-f94173898ae3,POL-00000165,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2025-04-19,2025-06-09,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,c35cf257-6306-52fe-a1af-cb3644e3fc91,split_schedule
6c1e15d8-5774-5579-9f66-c634ec284a5b,3b48f4fb-2796-5b7c-9f2e-d8d4b972a310,POL-00000166,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2026-04-04,2026-06-30,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,b55e74ed-4a5e-5eea-a068-83a4725bf78e,split_schedule
65d2786d-f148-5156-b9c5-20c4d21d9696,6ea98f6f-2b50-5e3b-824d-8120b0e4163a,POL-00000167,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2024-07-14,2024-10-16,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
ef388007-e74b-5e83-96c2-dd988f82643c,6db46820-2f74-5def-b029-9d8e6ebba03c,POL-00000168,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2025-03-02,2025-05-31,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,true,false_positive_opportunity,,
11f83037-9e9e-52d5-8aec-ba5a107e4bce,a52e64b5-c2ad-5f39-9ea8-fad292a6581d,POL-00000169,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2026-02-17,2026-05-11,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
a08bbed5-6a79-5883-94f8-5a8239109304,1051b290-e3df-5e4b-91b6-4df2456bae4a,POL-00000170,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2024-09-19,2024-11-26,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
759e1436-46bd-592c-b344-3267dd15119b,7cbfffa6-f459-5e3e-8b69-90ad43abe3eb,POL-00000171,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2025-08-10,2025-10-07,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
ebe2e626-81fc-50d6-8f5c-7dfaf6c30e26,6328348e-f21e-59e8-907c-dcfcc8ed8c3c,POL-00000172,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2024-07-24,2024-10-10,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
046090a5-aa02-599a-a91f-86942a68a4b0,f4534cb9-f16a-5f73-b4ce-66fa4d5c107a,POL-00000173,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2025-08-22,2025-10-08,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
9e023139-d1b2-5584-ac9b-24964156b519,8ef43d8d-27bc-5938-8c1b-b1e2ca89d36f,POL-00000174,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2025-01-13,2025-03-06,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,c6a80161-acf9-569a-b4e1-d5e4943c2a28,supplier_deterioration
5a2936b6-f701-5253-b49e-6f173984eb97,38319365-d5c6-5f50-931e-707d4cfd5a62,POL-00000175,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2025-06-25,2025-09-30,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,6fc73c83-f730-55ac-8fa0-28c6d31aa627,split_schedule
9dc9b1a5-58da-5a40-b91c-c664b55babc6,d6abc4da-f115-5b65-b1c6-24ec0beb36d9,POL-00000176,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2025-10-21,2026-01-20,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
e522826d-2b73-5a20-8324-8c9a795b6e46,7b1d57d2-9def-5ae8-b1ea-6014af93de99,POL-00000177,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2024-07-29,2024-08-31,1.0.0,1.0.0:20260720:outcome,false,true,true,true,severe,3194.1915,true,severe,2024-08-06,false,false_negative_opportunity,,
2160fc40-f228-5a64-ad28-bc8e9a9a2167,aa9bc1aa-faaf-5950-9cea-b651777b1fc2,POL-00000178,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2025-03-23,2025-05-07,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
d875c656-d295-51be-a8d0-3fa18c57cca9,65f37411-19b1-54e4-88ba-0fd64e01acd8,POL-00000179,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2025-04-24,2025-07-21,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
1aa158ec-0e37-5ab4-b30c-6cfe696ff00d,4903bb3a-76ca-5dc7-9961-ff14c62c986e,POL-00000180,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2025-01-06,2025-03-02,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
4379aea2-8346-5548-a96b-2a8bd4234269,cf639996-6d2e-5123-be62-fb7f7eab431e,POL-00000181,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2025-08-11,2025-11-10,1.0.0,1.0.0:20260720:outcome,false,true,true,true,low,65.7502,false,low,2025-10-13,false,false_negative_opportunity,19656a64-d339-522f-b6c4-49d74b2ea87d,split_schedule
e9ff747f-9b15-5a50-9b27-f32121217492,2776f346-c05f-5822-af31-fd30273b4e53,POL-00000182,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2024-12-06,2025-02-22,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,d8d4e765-f6be-59e1-aad5-2e613f994b77,missing_inventory_signal
15731710-fd48-555a-9970-9700bbaef7d7,dde59706-7141-558f-944c-4019addff4bb,POL-00000183,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2024-12-11,2025-03-21,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,0264a08f-1465-524e-b8a3-e96a703614e2,split_schedule
df301810-be03-5017-8c89-dd99571cea8e,2269f77c-358a-5f22-b58e-8258c8d46bc7,POL-00000184,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2024-10-22,2025-02-02,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
7adfa928-3864-55c1-94b2-f1caa36996f0,d8113daa-29fc-5dcc-9e23-5f69a82f1f4c,POL-00000185,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2024-08-07,2024-11-12,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,a16cdb90-95e3-503f-a02e-26ec6d344e59,missing_supplier_signal
d27be1e4-996d-5f91-9f8a-762b5923f7af,06198182-6bc2-563a-81a9-041e059cfa54,POL-00000186,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2025-10-09,2025-12-16,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
1d9ca1be-71b4-557d-a3e1-7cf5b50ec07c,29db1425-b742-5939-a46c-6586f1925402,POL-00000187,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2026-01-02,2026-03-02,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
505958f9-7a37-5ae6-b66f-4cba6ebeb316,1bfc6b4c-bc10-5068-a0e3-c7a048fce5d8,POL-00000188,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2025-05-12,2025-07-30,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
6809830f-85c1-5c4c-830c-89206fb6cea5,f808a450-df33-58af-b40d-9392767007aa,POL-00000189,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2025-09-02,2025-11-11,1.0.0,1.0.0:20260720:outcome,true,false,true,true,low,87.0615,false,low,2025-10-10,true,true_positive_opportunity,55626025-b60a-5c9f-b477-d9ad6e909011,split_schedule
750e4da8-4576-51a9-998b-8079e8221de9,1a3f0e75-ab4b-57b6-abd7-9c332f61126f,POL-00000190,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2026-01-10,2026-03-17,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
b79b9e3b-03e1-5219-9f9f-546c9d53f712,b37b2dff-2f3f-5b80-b78e-137c5ae9abb2,POL-00000191,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2025-07-07,2025-08-13,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
88d6c2f0-8750-5d86-9a90-7a4f5e81bd28,22e08307-9602-5ed6-a421-690a03941285,POL-00000192,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2025-07-07,2025-10-12,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
c53b652a-00fb-5059-9847-afbad18f54bb,cf5d0a12-5eba-5058-986a-d59fd72b433f,POL-00000193,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2025-04-17,2025-06-02,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,c1ab892c-137b-597c-81b7-ff45c9cb4570;c4ab135a-24c0-538e-ab34-de95f91d4aa6,supplier_deterioration;split_schedule
188a794b-8588-59bf-8353-f4c13395d2ae,641dd0bb-5030-5fbc-b75c-2a936dca980e,POL-00000194,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2025-04-04,2025-06-12,1.0.0,1.0.0:20260720:outcome,true,false,true,true,low,2.7041,false,low,2025-05-11,false,false_negative_opportunity,,
810a1ac4-f774-586e-9963-dc116554b0e4,2feb2d77-c6be-5724-80f9-adbd94f4d437,POL-00000195,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2024-09-12,2024-12-06,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
7bdcf8d7-64f3-5743-8810-88cff5ebf0f3,e54a72d2-87d1-5afa-9048-84f6dc969b79,POL-00000196,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2025-01-02,2025-03-10,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
aab6239e-9bd7-5ea0-8148-c82b80843718,a0ce60fa-b026-5af8-9034-d5ba0875a608,POL-00000197,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2025-06-17,2025-08-09,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
271b7950-d6a6-5b93-8a4b-dcee1bac77b4,c3ad142a-bd1d-50c2-9e96-cafda40b8cc7,POL-00000198,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2025-02-05,2025-05-21,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,710b27a6-5d90-519e-a193-21e186982044,missing_supplier_signal
90375c9d-964e-584c-91cb-992877d7edda,a504e0e2-c0c5-5168-bdee-c66bfdf4815b,POL-00000199,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2025-12-14,2026-02-21,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,43c78462-200c-5bc5-8a05-1f607d4ea3af;782a02e9-f0b6-5ca3-b0fc-ceddb6315a67,missing_supplier_signal;split_schedule
f7e5c441-4da0-5d65-bb68-4ad213ef6f0f,9c79b061-deb5-5819-b110-7c5d6cdb4032,POL-00000200,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2025-11-19,2026-02-11,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
73a29c50-44d9-5657-bf62-1d5a53e08232,7efaa5e7-7691-524a-84d5-3274c68fc054,POL-00000201,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2026-04-03,2026-07-02,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
b0c55a06-2f6f-5a09-850a-d19a2ddec2a0,6934a247-3f8d-5b6c-b8de-b955f8a6ffa1,POL-00000202,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2024-11-30,2025-01-20,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
2898f46c-2c8e-51f1-bc80-e515d80494c0,72132dfe-323e-5b97-ba0f-fe23e5da7d10,POL-00000203,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2025-08-03,2025-09-19,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,true,false_positive_opportunity,dfa9f027-2db1-51b9-8a19-80744aa5417f,split_schedule
37296b81-2ca9-5103-b4f7-da9d7e45764b,90addeaa-403e-5468-8111-bcc997aa1a63,POL-00000204,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2024-07-04,2024-08-16,1.0.0,1.0.0:20260720:outcome,true,false,true,true,moderate,24.7339,true,moderate,2024-07-18,true,true_positive_opportunity,72d02400-e54a-5648-a930-93e6d3c55706;5d1b14c0-242e-54dd-85da-98fcec2bcf16,supplier_deterioration;split_schedule
d57f732f-c528-5709-947c-526abb6c0193,a1e53b27-6b29-5395-87b1-32c1014079a3,POL-00000205,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2024-09-20,2024-12-27,1.0.0,1.0.0:20260720:outcome,true,false,true,true,moderate,160.1501,true,moderate,2024-11-26,false,false_negative_opportunity,e4bb8da8-9fb3-523a-916e-51dd1d088fd7;240beabe-07e0-5e37-ab9a-5a91498cb020,missing_supplier_signal;split_schedule
839d4076-582e-529a-94be-08e953ad4293,0d273e17-8944-5975-82f4-80dfd65a1146,POL-00000206,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2024-11-07,2024-12-29,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
ebc9a205-257f-577d-934f-ab0c67ba2720,236a8488-b9eb-5bf0-8e43-9d81790b67d1,POL-00000207,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2025-12-20,2026-02-01,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,b448855d-3690-50d3-9ffb-7badbebfd92f;ab237c5c-0cbf-5388-8b9d-b1e96cd63994,demand_shock;missing_inventory_signal
046f4ee7-13dc-51ea-96a8-0d16518be127,7fc7e07c-cbe4-5b05-ad40-43fe3f5c9b29,POL-00000208,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2025-06-13,2025-08-17,1.0.0,1.0.0:20260720:outcome,true,false,true,true,moderate,9047.4259,true,moderate,2025-07-17,true,true_positive_opportunity,b1a03459-1b24-5ded-8b76-90e9b04c71d8,supplier_deterioration
e61f79cc-c825-50da-aa0e-7b4e5531d38f,c20cab24-c05a-55b5-9b4f-636627430562,POL-00000209,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2025-11-25,2026-01-19,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,true,false_positive_opportunity,,
2805a598-45fd-52ed-9e47-27bcf7973122,28b1dfd9-a760-577a-921d-bfc4439fe708,POL-00000210,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2024-08-24,2024-11-02,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
f15e2943-7c4e-5117-b1bb-a43ffc29bc22,cfbd845d-d3bc-53af-84f0-48a81d5bb358,POL-00000211,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2025-03-10,2025-04-20,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,true,false_positive_opportunity,,
ee490e2f-3cc3-5a36-9d2a-6375eb77df81,4439d443-b2e1-5dd8-a38a-d29f9e1ba229,POL-00000212,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2024-07-17,2024-08-29,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
a8ff18a2-c91e-5c27-8925-c6e979af9c33,87139e8e-8410-5937-9738-9545157df4dc,POL-00000213,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2026-01-13,2026-04-24,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,fe884f53-27fd-57af-a290-82e05f748b6e,split_schedule
e7ad1b30-4b8c-5bc9-92f4-ccdc4dbd54db,9abe715e-af8a-52d9-a1e0-8b79053e3da2,POL-00000214,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2024-09-12,2024-11-05,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,12146b36-9286-5aaa-93d3-6b232aff81af,supplier_deterioration
e95affc6-ddcc-56c3-b00d-113d8424b002,47a81703-8da9-5143-83e0-c9572da39831,POL-00000215,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2026-02-23,2026-04-21,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,5a0fc860-476b-5cdc-b45a-fe06cca5d9f5,split_schedule
a483d2df-0f00-574b-8621-a1d716dd5231,48814169-0bdf-5a4e-8a10-e56e76eee637,POL-00000216,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2025-06-18,2025-08-02,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
c4af467c-9727-565c-99d6-80ca24680cd9,7d22936f-6d41-5078-b725-f9ad33453679,POL-00000217,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2025-09-18,2025-11-15,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,e5587fbe-ba3d-58d9-ad54-0818b658e622,split_schedule
d88ec9cf-6495-5ade-af52-593c45c6257d,fc70ffa1-40c9-568b-abf6-657f8e70da93,POL-00000218,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2025-04-27,2025-06-16,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,true,false_positive_opportunity,,
eefc606c-6127-5550-93dd-28c475bb87b0,45694d7d-1253-56e2-9504-8f5c348e0be7,POL-00000219,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2026-02-02,2026-05-05,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
ba1e85f1-1460-556a-b0d9-a7b857a29e42,bc7d8145-21e4-5393-8c6d-cbecb9eaeb9f,POL-00000220,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2025-01-30,2025-04-07,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,true,false_positive_opportunity,,
e3ef4d9a-232a-5e50-8808-c8fef162768a,02b82783-cdd4-596a-b15a-fb98b29a7812,POL-00000221,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2024-11-12,2025-01-16,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,2328202f-ac19-58fc-9ebf-a9dedc2bbc91;085ad608-b677-5d39-a749-ce4c37631333,missing_supplier_signal;split_schedule
0fcc2827-63b0-59d5-90ce-3b9a5fa7040f,ea69a9e1-8a1f-5ed8-bb8d-7b38ab9ddbe3,POL-00000222,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2024-11-21,2025-02-06,1.0.0,1.0.0:20260720:outcome,false,true,true,true,moderate,3137.8590,true,moderate,2025-01-09,false,false_negative_opportunity,,
742c0444-df2b-5ada-aa84-2bb92d183b0e,8e267c4d-53d0-5cd1-9562-aaa9a5d390db,POL-00000223,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2025-05-17,2025-07-26,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
d8663a9e-b84f-5572-8fd0-6f8065b88d03,c30f42dd-18d6-58a3-9ebf-f777aa9e9143,POL-00000224,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2024-09-16,2024-10-21,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
6dd4ab51-12f9-51b2-9725-7977c4d04c50,4bda4646-48cb-5f85-85cf-4842b63395bd,POL-00000225,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2024-12-02,2025-02-25,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
e9c98732-67e2-58a9-b767-6cda93800756,83f86a5b-7c01-5480-9dad-403de265dc11,POL-00000226,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2024-07-24,2024-10-08,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
ccbbd1bc-3ba3-5663-8800-37edf7de4743,fb856137-f680-538b-951b-be559e5af34b,POL-00000227,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2025-02-23,2025-04-27,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
318d9b3e-46e1-544f-806b-fe38cfd7c325,0aa69a85-defc-5f67-85a7-a0d8b7841d70,POL-00000228,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2024-10-18,2024-12-08,1.0.0,1.0.0:20260720:outcome,false,true,true,true,low,253.7980,false,low,2024-11-13,true,true_positive_opportunity,,
9a1d4551-8951-5387-9e63-63b914fc4952,2082e536-6068-5fe6-856a-20c451fd59e9,POL-00000229,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2025-05-22,2025-08-13,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,true,false_positive_opportunity,4b2496a7-2412-5729-916f-99955d49d06e,split_schedule
5b5df4fe-9bc8-531b-9c44-caa265a1d0d3,2d467a48-3bc0-5fc1-a2de-4dcd026bb5e0,POL-00000230,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2025-04-13,2025-07-14,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
42491c84-b3f8-5e17-8e17-015b019ef566,20ba59f3-1b38-53bc-bbf2-181166b52f9e,POL-00000231,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2026-06-11,2026-09-03,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
b00e792c-20cb-5d86-887d-87450e7c4285,5863a450-141c-52b2-8fc1-2c4f85ee9584,POL-00000232,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2026-06-27,2026-08-06,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
bae9f0f2-1d5d-5ee5-b672-a7a9c00856f1,69a65c3d-a7ff-5cf9-88d3-bbdbb227db1f,POL-00000233,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2026-06-24,2026-09-03,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
e380cb0e-34fc-5ccc-8f96-49f3f4aeeafe,67ef137e-c39a-5e4f-8c79-6e504a90a059,POL-00000234,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2026-05-02,2026-07-27,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
56b9cdd5-18d5-5c80-8362-532e3a21e71c,f693e7f8-8b66-5437-a2ad-0af47c8511ba,POL-00000235,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2026-05-25,2026-08-17,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
