id,po_line_id,source_schedule_key,schedule_version,scheduled_quantity,requested_date,confirmed_date,expected_date,schedule_status,scenario_ids
0dd9b4cf-665a-5793-8f87-ce230798a419,22e08307-9602-5ed6-a421-690a03941285,POL-00000192-SCH-1,1,82.0000,2025-01-24,2025-01-26,2025-01-26,closed,
af1d4cad-3b21-5286-ac72-aecdc45c23e4,cf5d0a12-5eba-5058-986a-d59fd72b433f,POL-00000193-SCH-1,1,369.0000,2026-04-10,2026-04-10,2026-04-10,closed,split_schedule;supplier_deterioration
740e8de6-cadc-5820-b0cf-9335ea1560c3,cf5d0a12-5eba-5058-986a-d59fd72b433f,POL-00000193-SCH-2,1,369.0000,2026-04-12,2026-04-12,2026-04-12,closed,split_schedule;supplier_deterioration
7338d33a-edd9-563e-9d5c-0d486b94ec84,cf5d0a12-5eba-5058-986a-d59fd72b433f,POL-00000193-SCH-3,1,369.0000,2026-04-11,2026-04-14,2026-04-14,closed,split_schedule;supplier_deterioration
cc412a59-fb32-5b42-921b-e911c0f20fe8,cf5d0a12-5eba-5058-986a-d59fd72b433f,POL-00000193-SCH-4,1,369.0000,2026-05-03,2026-05-04,2026-05-04,closed,split_schedule;supplier_deterioration
b4bddc2b-e016-5853-9204-b192f7f977e1,641dd0bb-5030-5fbc-b75c-2a936dca980e,POL-00000194-SCH-1,1,169.0000,2024-11-28,2024-11-28,2024-11-28,closed,
f360955a-cf36-5626-89a0-7028cd184d13,2feb2d77-c6be-5724-80f9-adbd94f4d437,POL-00000195-SCH-1,1,7680.0000,2024-11-20,,2024-11-23,closed,
a7299003-2e82-5788-8bec-b88648d9d169,e54a72d2-87d1-5afa-9048-84f6dc969b79,POL-00000196-SCH-1,1,47.0000,2025-04-04,2025-04-07,2025-04-07,closed,
370b5ac4-2f0e-5ff3-b625-9c9601889da4,a0ce60fa-b026-5af8-9034-d5ba0875a608,POL-00000197-SCH-1,1,91.0000,2024-07-10,2024-07-10,2024-07-10,closed,
e89edcf2-78c5-552b-b57a-b6307f76630e,c3ad142a-bd1d-50c2-9e96-cafda40b8cc7,POL-00000198-SCH-1,1,12240.0000,2026-01-02,2026-01-02,2026-01-02,closed,missing_supplier_signal
5f8e3695-9657-54e7-95a1-10f6ca7141f5,a504e0e2-c0c5-5168-bdee-c66bfdf4815b,POL-00000199-SCH-1,1,50.3333,2025-09-04,2025-09-06,2025-09-06,closed,missing_supplier_signal;split_schedule
af61d125-85d2-59e7-94c7-3799cd6d313c,a504e0e2-c0c5-5168-bdee-c66bfdf4815b,POL-00000199-SCH-2,1,50.3333,2025-09-12,2025-09-13,2025-09-13,closed,missing_supplier_signal;split_schedule
cc264685-ddc5-5744-80f6-80116a7e2742,a504e0e2-c0c5-5168-bdee-c66bfdf4815b,POL-00000199-SCH-3,1,50.3334,2025-09-22,2025-09-22,2025-09-22,closed,missing_supplier_signal;split_schedule
7063717f-ef4b-5bd9-abf6-f5c536a8d5a4,9c79b061-deb5-5819-b110-7c5d6cdb4032,POL-00000200-SCH-1,1,3240.0000,2025-04-13,2025-04-13,2025-04-13,closed,
98c549f3-4094-5569-ab22-0dd48a10e0a5,7efaa5e7-7691-524a-84d5-3274c68fc054,POL-00000201-SCH-1,1,102.0000,2025-07-29,2025-07-31,2025-07-31,closed,
43c13dc5-fec3-57c0-8db3-98eade3a6ab0,6934a247-3f8d-5b6c-b8de-b955f8a6ffa1,POL-00000202-SCH-1,1,62.0000,2024-10-13,2024-10-14,2024-10-14,closed,
e46327e3-dd8c-5881-b967-27f77d4224bf,72132dfe-323e-5b97-ba0f-fe23e5da7d10,POL-00000203-SCH-1,1,216.0000,2025-09-26,2025-09-26,2025-09-26,closed,split_schedule
8da600f6-e72d-5f48-86bc-d6c2d42fcc86,72132dfe-323e-5b97-ba0f-fe23e5da7d10,POL-00000203-SCH-2,1,216.0000,2025-09-28,2025-09-29,2025-09-29,closed,split_schedule
6ab84019-3dfa-5261-8fe8-fe4356cc246c,72132dfe-323e-5b97-ba0f-fe23e5da7d10,POL-00000203-SCH-3,1,216.0000,2025-09-30,2025-09-30,2025-09-30,closed,split_schedule
3e998323-e6d8-5de0-b4be-ceb977ec9412,72132dfe-323e-5b97-ba0f-fe23e5da7d10,POL-00000203-SCH-4,1,216.0000,2025-10-06,2025-10-08,2025-10-08,closed,split_schedule
dbd514ae-c6a2-5154-84cf-a4b62ba413ef,90addeaa-403e-5468-8111-bcc997aa1a63,POL-00000204-SCH-1,1,96.0000,2025-03-17,2025-03-19,2025-03-19,closed,split_schedule;supplier_deterioration
e5c54ef9-4832-506b-8454-751007f88b54,90addeaa-403e-5468-8111-bcc997aa1a63,POL-00000204-SCH-2,1,96.0000,2025-03-21,2025-03-22,2025-03-22,closed,split_schedule;supplier_deterioration
0d21dbc0-a352-58b4-96fc-8dd20d5e3320,90addeaa-403e-5468-8111-bcc997aa1a63,POL-00000204-SCH-3,1,96.0000,2025-03-22,2025-03-23,2025-03-23,closed,split_schedule;supplier_deterioration
b5406dd2-45d8-5632-bd5c-c837cb80e9f2,90addeaa-403e-5468-8111-bcc997aa1a63,POL-00000204-SCH-4,1,96.0000,2025-04-10,2025-04-12,2025-04-12,closed,split_schedule;supplier_deterioration
f505930d-87ee-5a20-88c0-eb27f7cf30ce,a1e53b27-6b29-5395-87b1-32c1014079a3,POL-00000205-SCH-1,1,320.0000,2024-09-29,2024-09-29,2024-09-29,closed,missing_supplier_signal;split_schedule
644e804f-01bf-5a12-8572-ea1ebb8974c5,a1e53b27-6b29-5395-87b1-32c1014079a3,POL-00000205-SCH-2,1,320.0000,2024-10-04,2024-10-07,2024-10-07,closed,missing_supplier_signal;split_schedule
83dc7724-afb5-5ce5-b784-ba09c3daf353,a1e53b27-6b29-5395-87b1-32c1014079a3,POL-00000205-SCH-3,1,320.0000,2024-10-10,2024-10-13,2024-10-13,closed,missing_supplier_signal;split_schedule
a50e6972-317d-5665-bcfd-35f744f509be,0d273e17-8944-5975-82f4-80dfd65a1146,POL-00000206-SCH-1,1,216.0000,2024-10-02,2024-10-04,2024-10-04,closed,
1de667af-1e01-5825-b7e4-b716f586be34,236a8488-b9eb-5bf0-8e43-9d81790b67d1,POL-00000207-SCH-1,1,1464.0000,2026-03-21,2026-03-23,2026-03-23,closed,demand_shock;missing_inventory_signal
49ab345d-3e9d-5f37-bc6a-6dce5046e194,7fc7e07c-cbe4-5b05-ad40-43fe3f5c9b29,POL-00000208-SCH-1,1,1056.0000,2025-09-10,2025-09-11,2025-09-11,closed,supplier_deterioration
38b3844a-25af-525a-87b9-662b8c28eb3d,c20cab24-c05a-55b5-9b4f-636627430562,POL-00000209-SCH-1,1,13800.0000,2025-09-16,,2025-09-19,closed,
11d7c920-ad2f-55a2-9ef6-03fa2c8157f7,28b1dfd9-a760-577a-921d-bfc4439fe708,POL-00000210-SCH-1,1,38400.0000,2025-07-02,2025-07-05,2025-07-05,closed,
7204989d-e224-599e-b7c4-a66771a775f5,cfbd845d-d3bc-53af-84f0-48a81d5bb358,POL-00000211-SCH-1,1,22800.0000,2026-03-18,2026-03-21,2026-03-21,closed,
42c3c6eb-1b02-5d95-97e7-1159abdb579b,4439d443-b2e1-5dd8-a38a-d29f9e1ba229,POL-00000212-SCH-1,1,19800.0000,2025-06-06,2025-06-09,2025-06-09,closed,
76270145-a425-516a-95d1-895fcba6ac9c,87139e8e-8410-5937-9738-9545157df4dc,POL-00000213-SCH-1,1,2370.0000,2024-08-23,2024-08-24,2024-08-24,closed,split_schedule
dd6e592c-c701-5b3f-a899-cf80912f53bd,87139e8e-8410-5937-9738-9545157df4dc,POL-00000213-SCH-2,1,2370.0000,2024-08-25,2024-08-27,2024-08-27,closed,split_schedule
77b24b8f-291d-59e8-af2c-d1936fc2a52a,87139e8e-8410-5937-9738-9545157df4dc,POL-00000213-SCH-3,1,2370.0000,2024-09-01,,2024-09-03,closed,split_schedule
33c7081a-b077-5c3f-a1e1-0af2ac95c7bd,87139e8e-8410-5937-9738-9545157df4dc,POL-00000213-SCH-4,1,2370.0000,2024-08-28,2024-08-30,2024-08-30,closed,split_schedule
1d14924b-4369-5f42-b4db-eca78071d60e,9abe715e-af8a-52d9-a1e0-8b79053e3da2,POL-00000214-SCH-1,1,35280.0000,2024-12-23,2024-12-26,2024-12-26,closed,supplier_deterioration
6f21e04b-a580-51f4-aaeb-6ab4ca29b12e,47a81703-8da9-5143-83e0-c9572da39831,POL-00000215-SCH-1,1,3432.0000,2024-11-15,2024-11-16,2024-11-16,closed,split_schedule
606026bd-562c-59e8-b653-edfa050900b1,47a81703-8da9-5143-83e0-c9572da39831,POL-00000215-SCH-2,1,3432.0000,2024-11-18,2024-11-19,2024-11-19,closed,split_schedule
ddd1754b-8897-51c3-9d00-2bbf15e2d0df,48814169-0bdf-5a4e-8a10-e56e76eee637,POL-00000216-SCH-1,1,11040.0000,2025-01-15,2025-01-17,2025-01-17,closed,
660de52d-9e04-5735-8582-b576703abd37,7d22936f-6d41-5078-b725-f9ad33453679,POL-00000217-SCH-1,1,2148.0000,2025-01-08,2025-01-10,2025-01-10,closed,split_schedule
0dbe688c-24f2-55e3-95b7-8956f76f66dd,7d22936f-6d41-5078-b725-f9ad33453679,POL-00000217-SCH-2,1,2148.0000,2025-01-09,2025-01-12,2025-01-12,closed,split_schedule
cda52b72-ea71-577d-9212-58c68c5049b2,7d22936f-6d41-5078-b725-f9ad33453679,POL-00000217-SCH-3,1,2148.0000,2025-01-13,2025-01-14,2025-01-14,closed,split_schedule
ee150dd0-52e9-51da-92a7-e67d2e9689e6,7d22936f-6d41-5078-b725-f9ad33453679,POL-00000217-SCH-4,1,2148.0000,2025-01-14,2025-01-16,2025-01-16,closed,split_schedule
ac392579-1727-5a84-910e-0c94c9adafc3,fc70ffa1-40c9-568b-abf6-657f8e70da93,POL-00000218-SCH-1,1,75360.0000,2025-03-03,2025-03-04,2025-03-04,closed,
3f277717-5984-55aa-9f98-fdef47cec49c,45694d7d-1253-56e2-9504-8f5c348e0be7,POL-00000219-SCH-1,1,62.0000,2026-04-10,2026-04-10,2026-04-10,closed,
524af191-6ac9-52bc-bdc8-2ae8d135092d,bc7d8145-21e4-5393-8c6d-cbecb9eaeb9f,POL-00000220-SCH-1,1,2040.0000,2026-05-30,2026-05-31,2026-05-31,closed,
d7280858-fef9-5fdc-9555-95b132b77dd1,02b82783-cdd4-596a-b15a-fb98b29a7812,POL-00000221-SCH-1,1,9000.0000,2025-11-07,2025-11-08,2025-11-08,closed,missing_supplier_signal;split_schedule
5f2f6b50-09b0-5160-b710-d0f638cb200a,02b82783-cdd4-596a-b15a-fb98b29a7812,POL-00000221-SCH-2,1,9000.0000,2025-11-09,2025-11-12,2025-11-12,closed,missing_supplier_signal;split_schedule
e470f6af-f8ad-5906-b7b9-9e8b4622eb1d,02b82783-cdd4-596a-b15a-fb98b29a7812,POL-00000221-SCH-3,1,9000.0000,2025-11-14,,2025-11-14,closed,missing_supplier_signal;split_schedule
1f70710c-7158-5778-99cd-661b4aa52503,02b82783-cdd4-596a-b15a-fb98b29a7812,POL-00000221-SCH-4,1,9000.0000,2025-11-24,2025-11-26,2025-11-26,closed,missing_supplier_signal;split_schedule
3f9c75ae-6037-51e6-a0a7-d31954d94601,ea69a9e1-8a1f-5ed8-bb8d-7b38ab9ddbe3,POL-00000222-SCH-1,1,804.0000,2025-01-28,2025-01-29,2025-01-29,closed,
8596099d-4040-5ebe-ae43-5aef9371d68c,8e267c4d-53d0-5cd1-9562-aaa9a5d390db,POL-00000223-SCH-1,1,6240.0000,2024-09-17,2024-09-20,2024-09-20,closed,
a5c14427-372b-5a7f-a06c-a97d985ab162,c30f42dd-18d6-58a3-9ebf-f777aa9e9143,POL-00000224-SCH-1,1,2832.0000,2025-02-23,2025-02-25,2025-02-25,closed,
63480908-117c-57f8-b4c7-d3a5a558dc31,4bda4646-48cb-5f85-85cf-4842b63395bd,POL-00000225-SCH-1,1,58080.0000,2026-01-01,2026-01-03,2026-01-03,closed,
cedb5b49-0dd7-5f1a-819d-edc6c5822fef,83f86a5b-7c01-5480-9dad-403de265dc11,POL-00000226-SCH-1,1,2400.0000,2024-10-08,2024-10-09,2024-10-09,closed,
80f36faf-115e-5fb7-a9bf-57ec9a4f506a,fb856137-f680-538b-951b-be559e5af34b,POL-00000227-SCH-1,1,92.0000,2025-02-04,2025-02-06,2025-02-06,closed,
d9c864d0-9c54-5a4c-acc9-4174958b5261,0aa69a85-defc-5f67-85a7-a0d8b7841d70,POL-00000228-SCH-1,1,6240.0000,2026-03-14,2026-03-15,2026-03-15,closed,
e52fbc6c-3106-5ef1-b0f3-3935c8c802d1,2082e536-6068-5fe6-856a-20c451fd59e9,POL-00000229-SCH-1,1,616.0000,2026-01-17,2026-01-19,2026-01-19,closed,split_schedule
2e0dca82-c8ed-5c86-9c0c-209d4bda0824,2082e536-6068-5fe6-856a-20c451fd59e9,POL-00000229-SCH-2,1,616.0000,2026-01-22,2026-01-24,2026-01-24,closed,split_schedule
354cec79-9aee-551f-844f-d2f9c7c62289,2082e536-6068-5fe6-856a-20c451fd59e9,POL-00000229-SCH-3,1,616.0000,2026-01-27,2026-01-29,2026-01-29,closed,split_schedule
26ddef58-db6d-5e97-adc0-4d02e13ac928,2d467a48-3bc0-5fc1-a2de-4dcd026bb5e0,POL-00000230-SCH-1,1,516.0000,2025-10-02,2025-10-05,2025-10-05,closed,
142631a6-cdb5-5138-9c40-f2d63df1da05,20ba59f3-1b38-53bc-bbf2-181166b52f9e,POL-00000231-SCH-1,1,42.0000,2026-08-03,2026-08-03,2026-08-03,open,
ec1cc67a-b879-5fd7-a270-25d6aabdc35e,5863a450-141c-52b2-8fc1-2c4f85ee9584,POL-00000232-SCH-1,1,3960.0000,2026-07-16,2026-07-17,2026-07-17,open,
eaf432df-7172-5b8e-9565-5e64a0300b2f,69a65c3d-a7ff-5cf9-88d3-bbdbb227db1f,POL-00000233-SCH-1,1,5064.0000,2026-06-26,2026-06-29,2026-06-29,open,
013a0663-5971-55a1-b4ad-81fe9d98de02,67ef137e-c39a-5e4f-8c79-6e504a90a059,POL-00000234-SCH-1,1,1140.0000,2026-06-21,2026-06-22,2026-06-22,open,
b1504290-fed7-59fe-b28c-c7b92478e0f9,f693e7f8-8b66-5437-a2ad-0af47c8511ba,POL-00000235-SCH-1,1,35760.0000,2026-08-12,2026-08-14,2026-08-14,open,
bbe2143d-1ca9-5f61-b24c-9d7e86df4243,c23d9d48-d2e9-5905-875d-f7cbda995da5,POL-00000236-SCH-1,1,21120.0000,2026-06-20,,2026-06-22,open,
25ddca43-24d3-5c2d-8a07-204434f77bef,5db09946-3506-5ce9-a2a3-6a726b8c4b94,POL-00000237-SCH-1,1,173.0000,2026-06-28,2026-07-01,2026-07-01,open,
8e86645d-f260-5124-9e2b-a7d62df0be63,a96bc6d9-901a-5312-a24e-4c8f21580b7f,POL-00000238-SCH-1,1,1272.0000,2026-08-09,2026-08-12,2026-08-12,on_hold,
42aa93a1-f89f-5374-ad35-9c6ff7e49f46,34a36bf8-3ea7-5ede-a07b-642d7b72dafc,POL-00000239-SCH-1,1,384.0000,2026-06-24,2026-06-25,2026-06-25,on_hold,split_schedule
bcde440f-14f4-5141-ae1d-38e90ddd41de,34a36bf8-3ea7-5ede-a07b-642d7b72dafc,POL-00000239-SCH-2,1,384.0000,2026-07-02,2026-07-02,2026-07-02,on_hold,split_schedule
7fc19d0b-db88-54b6-9de0-6da3bf39ea0c,34a36bf8-3ea7-5ede-a07b-642d7b72dafc,POL-00000239-SCH-3,1,384.0000,2026-06-29,2026-07-01,2026-07-01,on_hold,split_schedule
98bcae96-f8af-542d-9e01-825e36329581,34a36bf8-3ea7-5ede-a07b-642d7b72dafc,POL-00000239-SCH-4,1,384.0000,2026-07-15,2026-07-16,2026-07-16,on_hold,split_schedule
fda630da-a22d-59e9-9899-2cad1460e0e6,cb0a58cb-6d7d-505e-ab03-fda7308eba39,POL-00000240-SCH-1,1,193.0000,2026-06-20,2026-06-22,2026-06-22,open,
db9ba43c-ee8e-580e-bee6-a64a4b110dbc,84f967e7-b08d-56de-be1d-10dfdf0dc623,POL-00000241-SCH-1,1,77.0000,2026-07-15,2026-07-18,2026-07-18,open,missing_inventory_signal;split_schedule
36be1ced-1e15-5b18-af53-8c419a3edc95,84f967e7-b08d-56de-be1d-10dfdf0dc623,POL-00000241-SCH-2,1,77.0000,2026-07-21,2026-07-24,2026-07-24,open,missing_inventory_signal;split_schedule
a0cebf15-3773-5b0f-8a97-9e9b19b524b1,1274e6f3-b6af-59f2-8b15-ec5273ce784b,POL-00000242-SCH-1,1,27840.0000,2026-07-04,2026-07-06,2026-07-06,open,
4b417171-552c-541d-9427-c0ae93a1ff9f,4f870043-6859-5bae-a261-596bfefeae64,POL-00000243-SCH-1,1,180.0000,2026-08-14,2026-08-14,2026-08-14,open,
0b79036d-f72d-521f-874d-2d723abbcc9c,020bbbcf-ba14-5571-9371-84f63257bf60,POL-00000244-SCH-1,1,1048.0000,2026-07-01,2026-07-04,2026-07-04,open,split_schedule
f807df0c-df19-5e08-887b-bd412ca77cad,020bbbcf-ba14-5571-9371-84f63257bf60,POL-00000244-SCH-2,1,1048.0000,2026-07-05,2026-07-07,2026-07-07,open,split_schedule
c2865fe9-a9b0-540b-87a4-a999a7cfdca1,020bbbcf-ba14-5571-9371-84f63257bf60,POL-00000244-SCH-3,1,1048.0000,2026-07-20,2026-07-20,2026-07-20,open,split_schedule
ab31de6b-db9c-5805-ae5f-ea3b01441507,5096eb4b-57a6-5e02-9cb5-80fcce3dc454,POL-00000245-SCH-1,1,6.2500,2026-06-21,2026-06-22,2026-06-22,open,split_schedule
22f9f8f2-4123-55fb-937e-c0085b194b93,5096eb4b-57a6-5e02-9cb5-80fcce3dc454,POL-00000245-SCH-2,1,6.2500,2026-06-23,2026-06-26,2026-06-26,open,split_schedule
bd6c1b7e-b6af-5f0b-a2e9-bb2a0feb8026,5096eb4b-57a6-5e02-9cb5-80fcce3dc454,POL-00000245-SCH-3,1,6.2500,2026-06-24,2026-06-26,2026-06-26,open,split_schedule
5517355d-b27c-52f5-a6b9-c620b2bdba54,5096eb4b-57a6-5e02-9cb5-80fcce3dc454,POL-00000245-SCH-4,1,6.2500,2026-07-13,,2026-07-13,open,split_schedule
73959a2e-8517-5580-be76-b6c96566fe55,28e402f4-13cf-5b10-9fc1-61be6b12e430,POL-00000246-SCH-1,1,528.0000,2026-06-21,2026-06-22,2026-06-22,open,split_schedule
7ee2a2ed-7d26-58e5-9649-cc39115b92fb,28e402f4-13cf-5b10-9fc1-61be6b12e430,POL-00000246-SCH-2,1,528.0000,2026-06-23,2026-06-24,2026-06-24,open,split_schedule
88e7a54a-4479-528c-9450-cf0f5b195511,28e402f4-13cf-5b10-9fc1-61be6b12e430,POL-00000246-SCH-3,1,528.0000,2026-06-25,2026-06-26,2026-06-26,open,split_schedule
2f6e4ac1-1cd2-532e-9db5-2c7d821fcce8,28e402f4-13cf-5b10-9fc1-61be6b12e430,POL-00000246-SCH-4,1,528.0000,2026-07-03,2026-07-04,2026-07-04,open,split_schedule
49f6e641-98d0-57f1-bd76-1da6ec930033,97b7ba0f-447c-5992-85e9-a76792aac805,POL-00000247-SCH-1,1,142.0000,2026-07-24,2026-07-27,2026-07-27,open,
abd4f220-228c-5a51-b8b6-cf97cfaff9e6,57091412-8265-5e6e-a668-f35f422b049f,POL-00000248-SCH-1,1,372.0000,2026-07-02,2026-07-02,2026-07-02,open,missing_supplier_signal
a3ba4afe-9f1d-5b3a-b2eb-24012f1cc3bc,f562b0e3-e479-5200-845b-f38069e7f712,POL-00000249-SCH-1,1,600.0000,2026-06-19,2026-06-22,2026-06-22,open,receipt_reversal
cb51efe4-e2f0-56b3-8789-28db041e4684,6245ccde-23ea-5459-93da-2823b8af6b90,POL-00000250-SCH-1,1,9648.0000,2026-07-09,2026-07-10,2026-07-10,open,supplier_commitment_breach
9fc5e458-f153-54a0-883c-cc4a3184f57d,48ed627a-0055-5133-b9bc-111f2f7c28f3,POL-00000251-SCH-1,1,2160.0000,2026-07-21,2026-07-22,2026-07-22,open,supplier_deterioration
f2280e9b-5ab9-5f44-8a34-cb8719c1033a,dd4499bf-56bf-5b8d-88bf-c7cc009b76b7,POL-00000252-SCH-1,1,130.0000,2026-08-12,2026-08-14,2026-08-14,open,demand_shock
317f5114-6d09-5395-9a4d-51317ed4f303,34a94756-0101-53d3-ae7f-b13beb47b1c9,POL-00000253-SCH-1,1,19680.0000,2026-08-12,2026-08-14,2026-08-14,open,receipt_correction
2afc763a-bd78-517b-b2ad-0f94ee6ee783,2164ee6f-8623-5da5-8c46-291823ffa56e,POL-00000254-SCH-1,1,33.7500,2026-07-28,2026-07-28,2026-07-28,open,split_schedule
5f2dd7ab-acb3-52a8-a523-42a5c0b8f110,2164ee6f-8623-5da5-8c46-291823ffa56e,POL-00000254-SCH-2,1,33.7500,2026-08-05,2026-08-05,2026-08-05,open,split_schedule
561b56fc-eb8a-581a-99e9-74288d6f7686,2164ee6f-8623-5da5-8c46-291823ffa56e,POL-00000254-SCH-3,1,33.7500,2026-08-06,2026-08-09,2026-08-09,open,split_schedule
d3596ed1-ac6e-50c4-8d72-41400d2c1f79,2164ee6f-8623-5da5-8c46-291823ffa56e,POL-00000254-SCH-4,1,33.7500,2026-08-17,2026-08-18,2026-08-18,open,split_schedule
7ae2c4be-99f6-59fb-a6fb-7425fac7866d,e352c6c8-f604-5992-8022-9093ab1ff4df,POL-00000255-SCH-1,1,14520.0000,2026-07-11,2026-07-13,2026-07-13,open,inventory_reallocation_opportunity
2b5eaa1a-f1aa-5329-8539-3292c79f5749,cdc0784f-19e1-507f-b963-e356d5f52824,POL-00000256-SCH-1,1,2400.0000,2026-08-12,2026-08-14,2026-08-14,on_hold,false_positive_source_data_correction
f899d145-2477-511a-87a1-97cefabedf7d,2c383d3a-d0b1-5dee-910d-a3b56916e241,POL-00000257-SCH-1,1,120.0000,2026-07-05,2026-07-07,2026-07-07,open,overdue_critical_order
4b699d22-8e12-5938-951c-98a5e3e28ac5,c1c8f959-e8b1-5e8c-a79d-f8566f1057cd,POL-00000258-SCH-1,1,1152.0000,2026-06-21,2026-06-22,2026-06-22,open,partial_receipt_remaining_exposure
9e2f3cd1-e705-55aa-a50d-17d4a73d0a65,fba26f22-480f-545e-839a-f909ba148543,POL-00000259-SCH-1,1,197.0000,2026-06-23,2026-06-25,2026-06-25,open,missing_inventory_signal
ec110d70-f59a-5e9b-add4-0b0a19b7ad57,6ab7ad2f-5c4d-569c-8389-8a4e4242e8a5,POL-00000260-SCH-1,1,104.0000,2026-06-19,2026-06-22,2026-06-22,open,missing_supplier_signal
