id,source_system_id,source_load_id,po_line_id,receipt_document,receipt_item_sequence,transaction_type,source_quantity,source_uom,base_quantity,posted_at,corrects_receipt_id,late_receipt_flag,scenario_ids,scenario_types
504478d1-3a0e-5c35-b9fe-078fa5fa11cb,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,9ee3c1c4-e6a3-5924-818a-df08c6b8141f,RCV-000000160,1,receipt,300.0000,EA,300.0000,2026-03-23T14:02:00+10:00,,true,,
f39d1dc4-a6f5-5694-ab3a-16d01aee06dd,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,58e8df19-cb37-55fa-9c92-18518d464c45,RCV-000000161,1,receipt,8520.0000,EA,8520.0000,2024-08-11T14:01:00+10:00,,true,,
7ca33d4e-4e7c-54c4-8daf-3fdac5964b1d,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,d67bdb83-fed3-5184-837e-175991e221c1,RCV-000000162,1,receipt,306.0000,EA,306.0000,2024-12-17T14:01:00+10:00,,true,68fa86eb-210e-5c10-abb6-0352ab547678,split_schedule
d8262a49-6f12-5ff3-b1d2-20a0d4525ef8,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,d67bdb83-fed3-5184-837e-175991e221c1,RCV-000000163,1,receipt,306.0000,EA,306.0000,2024-12-16T14:02:00+10:00,,true,68fa86eb-210e-5c10-abb6-0352ab547678,split_schedule
26b3378f-f61d-5b95-aaff-3102fbc5da57,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,d67bdb83-fed3-5184-837e-175991e221c1,RCV-000000164,1,receipt,306.0000,EA,306.0000,2024-12-15T14:03:00+10:00,,true,68fa86eb-210e-5c10-abb6-0352ab547678,split_schedule
42a5a5bd-0a03-5299-b8cd-bdab2cc18abf,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,d67bdb83-fed3-5184-837e-175991e221c1,RCV-000000165,1,receipt,306.0000,EA,306.0000,2024-12-15T14:04:00+10:00,,true,68fa86eb-210e-5c10-abb6-0352ab547678,split_schedule
3a146097-604c-5eda-ba87-f17dfa96505c,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,8f044fab-5e0d-57fd-8793-ece7459d7993,RCV-000000166,1,receipt,1740.0000,EA,1740.0000,2024-11-04T14:01:00+10:00,,false,b655538b-1456-5fb7-9c85-86e8639090eb,split_schedule
392b4cb6-82d8-523c-a7a1-73917de7c75e,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,8f044fab-5e0d-57fd-8793-ece7459d7993,RCV-000000167,1,receipt,1740.0000,EA,1740.0000,2024-10-31T14:02:00+10:00,,false,b655538b-1456-5fb7-9c85-86e8639090eb,split_schedule
0d89ea70-9d75-56db-a0e3-6fa0d3b2d276,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,09554ed4-d33d-5312-8013-c55a8975e05a,RCV-000000168,1,receipt,19920.0000,EA,19920.0000,2024-08-18T14:01:00+10:00,,false,88d0f23a-2a2d-5925-9093-e87655bbe514,demand_shock
4cd2e836-7174-548a-aa50-05aadf8af4db,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,2878b9b1-ca6a-5f7d-9847-6edbb62d0641,RCV-000000169,1,receipt,216.0000,EA,216.0000,2026-03-11T14:01:00+10:00,,false,9d6630e6-42a3-53fe-82e8-160a0cddc89e,missing_supplier_signal
94b702d5-87d8-5418-883d-be03b1cb5013,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,8ae03cd7-a70c-5ed8-9f08-64bceb7fcd26,RCV-000000170,1,receipt,816.0000,EA,816.0000,2024-12-22T14:01:00+10:00,,false,,
ca4d7ba2-fd73-52f1-aa48-cebfbd29388f,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,838cb9f2-fc23-5d11-b215-9156d970350c,RCV-000000171,1,receipt,128.0000,EA,128.0000,2025-07-28T14:01:00+10:00,,false,,
39561dab-1d03-5a5c-af1a-757a5d289894,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,58661070-9c5b-5273-81b2-9ed34aa8fc54,RCV-000000172,1,receipt,39.0000,EA,39.0000,2026-03-17T14:01:00+10:00,,false,059a5fc8-4667-5f83-a28e-c8ad7dbd1121,split_schedule
19cbe092-147e-539b-86db-cfc305b9b8ed,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,eb448e62-4e87-5b8e-98ab-8b510bbaad41,RCV-000000173,1,receipt,17280.0000,EA,17280.0000,2025-07-29T14:01:00+10:00,,true,757a89a1-4e38-5cb2-afb1-57ba8ad29c64,missing_supplier_signal
972c1581-37ee-54af-a39c-d90b73a62862,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,6a6f7350-a718-5509-8435-a21b8f26bc5a,RCV-000000174,1,receipt,192.0000,EA,192.0000,2024-10-29T14:01:00+10:00,,true,ad1274c3-f2c0-5b3f-bec3-5bd78383a4c1;73632efc-7daf-5f27-85bb-3dec92f93c27,missing_supplier_signal;split_schedule
4650a2da-9706-5e28-9950-90c2ed5705e4,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,ca742467-8c3c-5527-90bd-95b94e38588d,RCV-000000175,1,receipt,22560.0000,EA,22560.0000,2026-03-26T14:01:00+10:00,,true,9e5d2b4f-b6cf-5c5f-84b7-1526d220c702,split_schedule
e74e3505-c841-5d07-ac27-427603517d66,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,d57b64a6-cc81-5d3e-930a-2554462e96b4,RCV-000000176,1,receipt,46080.0000,EA,46080.0000,2025-10-04T14:01:00+10:00,,true,77de8bf7-ba56-5b43-a573-a10c8585d097,supplier_deterioration
6787f3ed-6e4e-5291-b6fa-e72c3e7d2105,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,0f32f0a8-3025-5828-82d6-1de6c9141a49,RCV-000000177,1,receipt,588.0000,EA,588.0000,2026-02-08T14:01:00+10:00,,false,,
b42a02d0-757a-549a-aeef-ba2002d56026,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,a3a9d84a-fd4c-5dfd-b97a-41b8ee50bf73,RCV-000000178,1,receipt,114.0000,EA,114.0000,2025-05-04T14:01:00+10:00,,true,9fd5a1b4-aa37-5744-83c8-3859149beeac;72ad2d96-0e9e-5cea-a2cd-ef5b8ee3e2ca,missing_supplier_signal;split_schedule
886e5471-1c94-591c-8690-06c35f495914,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,88f66cee-46ee-52a0-b982-4b85cd0c3878,RCV-000000179,1,receipt,1608.0000,EA,1608.0000,2026-03-24T14:01:00+10:00,,true,a11c8913-ff67-5a33-842e-0176d8ede39e,missing_inventory_signal
e46ac51b-8a92-56cb-8115-c3473ebd4f2a,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,9c1ea9dd-f757-5691-b94c-18fbb100b615,RCV-000000180,1,receipt,161.0000,EA,161.0000,2026-02-08T14:01:00+10:00,,false,03cb6996-1c9a-5d08-999e-f42912b41041,demand_shock
dab6a6e9-93ea-5bbb-8cb4-f73fa8c0038e,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,f630b228-21eb-5290-b85f-d8cf940ff6a4,RCV-000000181,1,receipt,149.0000,EA,149.0000,2025-06-09T14:01:00+10:00,,false,f7467916-4b70-5a79-8e61-343053ba2690,split_schedule
60a48299-8acb-5921-95fe-20860cf89646,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,6ebf00dc-c8e4-584d-9918-4cd6be761326,RCV-000000182,1,receipt,8880.0000,EA,8880.0000,2025-04-27T14:01:00+10:00,,false,e66b6f1b-38ad-5919-a3b1-bab0a14877e0,missing_supplier_signal
0f6ddd34-f6d7-59ca-92b6-bd2dbe96d315,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,25a61bbb-1397-5b78-b511-6a6ca7b8e7a9,RCV-000000183,1,receipt,88320.0000,EA,88320.0000,2025-12-21T14:01:00+10:00,,true,,
48d5a651-a211-591e-929f-365bce9f70d1,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,ff52bf3d-3085-570c-a005-cda53150a7fe,RCV-000000184,1,receipt,11880.0000,EA,11880.0000,2025-06-04T14:01:00+10:00,,true,,
52681b04-b0bc-5d29-88f3-cbdeaaa9075b,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,54e45966-1b7b-5c2f-a912-718435feadd5,RCV-000000185,1,receipt,1920.0000,EA,1920.0000,2025-09-03T14:01:00+10:00,,false,e60514a7-b31f-5f1a-849c-1e6eef7a4a0f,split_schedule
23299b56-0de8-52c3-87da-9cf3fcdf2678,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,54e45966-1b7b-5c2f-a912-718435feadd5,RCV-000000186,1,receipt,1920.0000,EA,1920.0000,2025-09-04T14:02:00+10:00,,false,e60514a7-b31f-5f1a-849c-1e6eef7a4a0f,split_schedule
6e8ad823-669a-527d-a0b5-20fb2a80f5ea,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,54e45966-1b7b-5c2f-a912-718435feadd5,RCV-000000187,1,receipt,1920.0000,EA,1920.0000,2025-09-05T14:03:00+10:00,,false,e60514a7-b31f-5f1a-849c-1e6eef7a4a0f,split_schedule
2e7e9f88-208f-5b70-aaa3-fd5c1322642e,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,e2191bba-ab41-5cc2-847d-c0204df046e1,RCV-000000188,1,receipt,18480.0000,EA,18480.0000,2025-03-01T14:01:00+10:00,,true,,
3da40363-e82b-5745-b2b9-c36b4dcbc110,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,e2191bba-ab41-5cc2-847d-c0204df046e1,RCV-000000188-REV,1,reversal,-18480.0000,EA,-18480.0000,2025-03-03T11:00:00+10:00,2e7e9f88-208f-5b70-aaa3-fd5c1322642e,false,,
b4036c43-0d11-599a-bf51-2cfb8b704418,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,eb44da56-30cc-5681-aba6-4e33f758d1d6,RCV-000000189,1,receipt,750.0000,EA,750.0000,2025-06-01T14:01:00+10:00,,true,790964d7-aae3-53fa-863e-bc0f40364864,supplier_deterioration
76ba4f5b-628f-5046-ba1d-09bcf9e80521,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,eb44da56-30cc-5681-aba6-4e33f758d1d6,RCV-000000190,1,receipt,750.0000,EA,750.0000,2025-06-03T14:02:00+10:00,,true,790964d7-aae3-53fa-863e-bc0f40364864,supplier_deterioration
e89a9900-e04d-5a33-aee1-821ef2c47566,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,10862e63-daf3-5f53-ab7e-7891b132ec6f,RCV-000000191,1,receipt,88.0000,EA,88.0000,2025-04-16T14:01:00+10:00,,true,f3893d13-6fe1-5b1c-b226-fc4d0ec34e91,missing_inventory_signal
4519fef9-bbab-5e7e-ac2b-60fb96434444,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,10862e63-daf3-5f53-ab7e-7891b132ec6f,RCV-000000192,1,receipt,88.0000,EA,88.0000,2025-04-15T14:02:00+10:00,,true,f3893d13-6fe1-5b1c-b226-fc4d0ec34e91,missing_inventory_signal
559d7068-45f5-529d-8c3e-2f1860455558,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,0334fb3e-920d-51a6-a6ca-04dab00a654d,RCV-000000193,1,receipt,714.0000,EA,714.0000,2025-07-29T14:01:00+10:00,,true,,
f1eda88f-4a53-5d88-b677-8f7028d675c9,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,0334fb3e-920d-51a6-a6ca-04dab00a654d,RCV-000000194,1,receipt,714.0000,EA,714.0000,2025-07-28T14:02:00+10:00,,true,,
9c7e0226-4539-5bc8-b836-8bf6be89925d,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,0334fb3e-920d-51a6-a6ca-04dab00a654d,RCV-000000195,1,receipt,714.0000,EA,714.0000,2025-07-26T14:03:00+10:00,,false,,
2a29b817-0c61-5fde-a219-4f9bd7ef4ba0,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,0334fb3e-920d-51a6-a6ca-04dab00a654d,RCV-000000196,1,receipt,714.0000,EA,714.0000,2025-07-26T14:04:00+10:00,,false,,
c438226c-c34c-56aa-84bd-c4bf3fadfb11,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,51607152-a019-5b5d-bb57-55c68b0e5f3e,RCV-000000197,1,receipt,5160.0000,EA,5160.0000,2025-08-20T14:01:00+10:00,,true,6908c2d8-6be4-5b22-be08-4f0f08d83336,split_schedule
2b180534-c893-5a6a-971e-1ad280146e0b,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,51607152-a019-5b5d-bb57-55c68b0e5f3e,RCV-000000198,1,receipt,5160.0000,EA,5160.0000,2025-08-15T14:02:00+10:00,,true,6908c2d8-6be4-5b22-be08-4f0f08d83336,split_schedule
dbc137eb-56e0-5e1c-b57f-6d9fd2fb91d7,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,51607152-a019-5b5d-bb57-55c68b0e5f3e,RCV-000000199,1,receipt,5160.0000,EA,5160.0000,2025-08-08T14:03:00+10:00,,false,6908c2d8-6be4-5b22-be08-4f0f08d83336,split_schedule
d6563608-1794-515c-96d7-489f23e2e9fc,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,51607152-a019-5b5d-bb57-55c68b0e5f3e,RCV-000000200,1,receipt,5160.0000,EA,5160.0000,2025-08-07T14:04:00+10:00,,false,6908c2d8-6be4-5b22-be08-4f0f08d83336,split_schedule
23a02a3d-8871-5179-a6bb-3a75735d1fa1,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,4a91a6a0-8caa-5725-a3a1-128b9336f13e,RCV-000000201,1,receipt,51.5000,EA,51.5000,2025-09-11T14:01:00+10:00,,false,ed2eea2d-3777-5729-ae83-377107378018,split_schedule
4d22ab19-3be5-5e6b-9bf5-a5283c23877d,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,4a91a6a0-8caa-5725-a3a1-128b9336f13e,RCV-000000202,1,receipt,51.5000,EA,51.5000,2025-09-10T14:02:00+10:00,,false,ed2eea2d-3777-5729-ae83-377107378018,split_schedule
b17b5b5f-1511-5abb-852c-1420051bbe84,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,4a91a6a0-8caa-5725-a3a1-128b9336f13e,RCV-000000203,1,receipt,51.5000,EA,51.5000,2025-09-11T14:03:00+10:00,,false,ed2eea2d-3777-5729-ae83-377107378018,split_schedule
4dce9f76-f4dc-53c6-8f15-0686a24d69d2,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,4a91a6a0-8caa-5725-a3a1-128b9336f13e,RCV-000000204,1,receipt,51.5000,EA,51.5000,2025-09-15T14:04:00+10:00,,false,ed2eea2d-3777-5729-ae83-377107378018,split_schedule
1e6992e1-83a9-5c48-8216-3be6cbcc008b,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,3bb10f4b-339b-5869-9a5e-8a319adb83d7,RCV-000000205,1,receipt,2880.0000,EA,2880.0000,2026-02-14T14:01:00+10:00,,true,,
3055b4fc-98c7-5b46-b61d-f7a4e6587a28,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,3bb10f4b-339b-5869-9a5e-8a319adb83d7,RCV-000000206,1,receipt,2880.0000,EA,2880.0000,2026-02-11T14:02:00+10:00,,true,,
8d07e272-da77-5da8-81f7-1161a3c3601a,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,29083f59-3526-532f-8b0a-f5c5b1f06f28,RCV-000000207,1,receipt,147.0000,EA,147.0000,2024-09-07T14:01:00+10:00,,true,a199d1f8-81b5-5eb8-81e6-7b28f711949d,split_schedule
25cb3695-6706-532d-96f1-9c8021d8c096,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,6d613d2d-11e2-55d5-b0f4-a8cf572c4178,RCV-000000208,1,receipt,193.0000,EA,193.0000,2024-09-21T14:01:00+10:00,,true,,
cf1aaf50-e160-56aa-8719-d44510892254,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,0437ba15-4eda-5526-aa40-64962c056d6d,RCV-000000209,1,receipt,1056.0000,EA,1056.0000,2025-02-21T14:01:00+10:00,,false,,
7f85af5c-298e-503d-959b-cb254dd67072,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,a38b901d-d0f4-56bb-85ba-7e70f8866156,RCV-000000210,1,receipt,181.0000,EA,181.0000,2024-09-10T14:01:00+10:00,,true,,
6a74eabb-84a5-55fe-aaa1-dc7a53135378,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,77a335b0-f76a-5a8f-805b-096ac95001c1,RCV-000000211,1,receipt,18480.0000,EA,18480.0000,2026-03-31T14:01:00+10:00,,true,,
c2d2ec87-787d-546f-811c-763ad12d84f9,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,a087a4f7-76b3-57ee-a2c2-eed7c2c4d7a8,RCV-000000212,1,receipt,92640.0000,EA,92640.0000,2024-12-18T14:01:00+10:00,,true,,
69cfe0c5-057a-5f87-94c2-a5cd9e636581,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,8f3b0bc3-1fda-5ff9-bd01-d0987ffbf056,RCV-000000213,1,receipt,1560.0000,EA,1560.0000,2024-12-28T14:01:00+10:00,,false,f2a2d4e8-0855-561c-b43c-df1f23816dca,missing_supplier_signal
edfbae05-c414-571b-99a5-f0c28f24409d,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,86b41b2c-8089-5ef2-afac-2861af67d47b,RCV-000000214,1,receipt,22080.0000,EA,22080.0000,2025-09-16T14:01:00+10:00,,false,,
36e4eaa0-be41-56d6-a1af-84c0f1206398,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,03623eea-a8cb-5ce8-a432-055ad86d38c3,RCV-000000215,1,receipt,217.0000,EA,217.0000,2026-05-04T14:01:00+10:00,,false,,
7a48ff91-3837-5b50-a469-507877dcf24d,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,d829883d-37a7-57c8-9759-d7118fefd1ac,RCV-000000216,1,receipt,50.1546,EA,50.1546,2026-04-20T14:01:00+10:00,,true,,
42aeb924-ab35-5d05-bf28-056f4418e814,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,fd515219-9963-5043-86bb-4125192e6ba4,RCV-000000217,1,receipt,660.0000,EA,660.0000,2025-07-08T14:01:00+10:00,,false,,
be432028-fe71-5cd6-96c6-91ff695d27c3,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,bd9c6d3b-0cc4-5191-9d68-6bb68a5cc8ac,RCV-000000218,1,receipt,130.0000,EA,130.0000,2025-11-15T14:01:00+10:00,,false,9eec2556-e2d5-59ee-9fee-3202812f62ec;c92647e2-f169-5e55-98fb-203788af76d8,missing_supplier_signal;split_schedule
6483ca23-c669-5f18-bddb-ef65b58c3a5a,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,ac3f9ca3-6fd8-5ff6-b511-8984d5a49bae,RCV-000000219,1,receipt,16.0000,EA,16.0000,2025-03-15T14:01:00+10:00,,false,,
3e35b747-3023-5f10-9e48-3ae5292e0a45,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,ac3f9ca3-6fd8-5ff6-b511-8984d5a49bae,RCV-000000220,1,receipt,16.0000,EA,16.0000,2025-03-18T14:02:00+10:00,,false,,
49294665-f492-5410-bd43-b628401eaff8,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,ac3f9ca3-6fd8-5ff6-b511-8984d5a49bae,RCV-000000221,1,receipt,16.0000,EA,16.0000,2025-03-19T14:03:00+10:00,,false,,
887b1fbe-703d-5eed-afae-0d66f607dba3,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,ac3f9ca3-6fd8-5ff6-b511-8984d5a49bae,RCV-000000222,1,receipt,16.0000,EA,16.0000,2025-03-21T14:04:00+10:00,,false,,
07fc415b-389a-55b6-96ef-99bffd0a838d,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,3167b658-ad3e-55c2-864b-9f6dc5cf3dcf,RCV-000000223,1,receipt,4680.0000,EA,4680.0000,2025-07-02T14:01:00+10:00,,true,55c23301-7784-5821-89e4-e8e6939363ad,split_schedule
26d682d3-1921-5889-ba69-5532cf0c967b,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,73a6e20b-fdf7-5c3d-a4fd-f94173898ae3,RCV-000000224,1,receipt,25200.0000,EA,25200.0000,2025-05-07T14:01:00+10:00,,false,c35cf257-6306-52fe-a1af-cb3644e3fc91,split_schedule
97b3b68c-00e0-55c2-94e6-2d4708608630,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,3b48f4fb-2796-5b7c-9f2e-d8d4b972a310,RCV-000000225,1,receipt,8880.0000,EA,8880.0000,2026-05-11T14:01:00+10:00,,false,b55e74ed-4a5e-5eea-a068-83a4725bf78e,split_schedule
18a62ebb-4f46-5697-aaeb-63ac6d28dac6,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,6ea98f6f-2b50-5e3b-824d-8120b0e4163a,RCV-000000226,1,receipt,36960.0000,EA,36960.0000,2024-09-14T14:01:00+10:00,,false,,
c9c3ccf9-28d7-5ce0-8aa9-dbe4da5e59f0,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,6db46820-2f74-5def-b029-9d8e6ebba03c,RCV-000000227,1,receipt,2928.0000,EA,2928.0000,2025-05-05T14:01:00+10:00,,true,,
8828be9a-65a7-526b-868b-6a6b1b58480e,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,a52e64b5-c2ad-5f39-9ea8-fad292a6581d,RCV-000000228,1,receipt,14640.0000,EA,14640.0000,2026-03-28T14:01:00+10:00,,false,,
44e27c36-65a3-5bb3-a1cd-4639e8153e7a,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,1051b290-e3df-5e4b-91b6-4df2456bae4a,RCV-000000229,1,receipt,7320.0000,EA,7320.0000,2024-10-26T14:01:00+10:00,,false,,
d484d824-5ce2-5ad3-a445-b6a4eeb5dadc,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,7cbfffa6-f459-5e3e-8b69-90ad43abe3eb,RCV-000000230,1,receipt,5520.0000,EA,5520.0000,2025-09-30T14:01:00+10:00,,true,,
6ab8b806-1e17-5942-bc8f-31963abd6a99,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,7cbfffa6-f459-5e3e-8b69-90ad43abe3eb,RCV-000000231,1,receipt,5520.0000,EA,5520.0000,2025-09-20T14:02:00+10:00,,true,,
08aa8add-4367-5b32-b78e-64d8325eaeb8,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,7cbfffa6-f459-5e3e-8b69-90ad43abe3eb,RCV-000000232,1,receipt,5520.0000,EA,5520.0000,2025-09-20T14:03:00+10:00,,true,,
f1fd6ca2-0517-5bf5-a0fe-d31ca96dd69d,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,6328348e-f21e-59e8-907c-dcfcc8ed8c3c,RCV-000000233,1,receipt,30.0000,EA,30.0000,2024-09-22T14:01:00+10:00,,true,,
14c56c3e-0b69-54c8-8b27-233831d4f588,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,6328348e-f21e-59e8-907c-dcfcc8ed8c3c,RCV-000000234,1,receipt,30.0000,EA,30.0000,2024-09-20T14:02:00+10:00,,true,,
cf7958e4-1db2-5dcd-bbb1-cb3e3f966fc8,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,6328348e-f21e-59e8-907c-dcfcc8ed8c3c,RCV-000000235,1,receipt,30.0000,EA,30.0000,2024-09-23T14:03:00+10:00,,true,,
227c6f49-8fc7-54e3-964a-3cf154415181,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,6328348e-f21e-59e8-907c-dcfcc8ed8c3c,RCV-000000236,1,receipt,30.0000,EA,30.0000,2024-09-24T14:04:00+10:00,,true,,
