id,source_load_id,product_id,site_id,source_requirement_ref,requirement_version,requirement_type,required_date,required_quantity,corrects_requirement_id,demand_class,product_category,demand_shock_flag
ec3edee2-2d4b-59b3-ab2b-f0cc7c34b12c,4aa2878d-7160-57a6-8595-bf7156857f7a,943fffff-3f21-52fd-a307-b259a6fef658,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-943fffff-3f21-52fd-a307-b259a6fef658-MEL-DC-1,1,firm,2026-07-07,136.1550,,X,resale_finished_goods,false
2a6c57a8-631b-5ace-995b-9873e784a2d3,4aa2878d-7160-57a6-8595-bf7156857f7a,943fffff-3f21-52fd-a307-b259a6fef658,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-943fffff-3f21-52fd-a307-b259a6fef658-MEL-DC-2,1,forecast,2026-07-14,99.9581,,X,resale_finished_goods,false
6d837d3f-f3f2-5145-897e-6e8efbc44b9e,4aa2878d-7160-57a6-8595-bf7156857f7a,943fffff-3f21-52fd-a307-b259a6fef658,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-943fffff-3f21-52fd-a307-b259a6fef658-MEL-DC-3,1,forecast,2026-07-21,135.0801,,X,resale_finished_goods,false
36d96546-b02e-5cbd-8510-3f9c1998f424,4aa2878d-7160-57a6-8595-bf7156857f7a,943fffff-3f21-52fd-a307-b259a6fef658,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-943fffff-3f21-52fd-a307-b259a6fef658-MEL-DC-4,1,forecast,2026-07-28,94.5623,,X,resale_finished_goods,false
3af7b8f4-6318-58fb-b0ca-d2ef91480b81,4aa2878d-7160-57a6-8595-bf7156857f7a,943fffff-3f21-52fd-a307-b259a6fef658,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-943fffff-3f21-52fd-a307-b259a6fef658-GEEL-MFG-1,1,firm,2026-07-07,178.3343,,X,resale_finished_goods,false
f2cb99dd-9de6-5a96-8f61-0bda2f411d02,4aa2878d-7160-57a6-8595-bf7156857f7a,943fffff-3f21-52fd-a307-b259a6fef658,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-943fffff-3f21-52fd-a307-b259a6fef658-GEEL-MFG-2,1,forecast,2026-07-14,174.9588,,X,resale_finished_goods,false
9aaf884d-114c-5c5c-bed4-be7f83bfd091,4aa2878d-7160-57a6-8595-bf7156857f7a,943fffff-3f21-52fd-a307-b259a6fef658,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-943fffff-3f21-52fd-a307-b259a6fef658-GEEL-MFG-3,1,forecast,2026-07-21,177.8859,,X,resale_finished_goods,false
a2b55027-73af-57c1-a3da-bf1c6ba48673,4aa2878d-7160-57a6-8595-bf7156857f7a,943fffff-3f21-52fd-a307-b259a6fef658,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-943fffff-3f21-52fd-a307-b259a6fef658-GEEL-MFG-4,1,forecast,2026-07-28,181.3855,,X,resale_finished_goods,false
6b59bd72-4039-5c75-a29b-a69e6fc69332,4aa2878d-7160-57a6-8595-bf7156857f7a,f8133fbe-749f-5b84-a762-a62025fd96d1,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-f8133fbe-749f-5b84-a762-a62025fd96d1-MEL-DC-1,1,firm,2026-07-07,137.5938,,X,components,false
72cbb130-0877-57bc-ac43-091e8165c7d9,4aa2878d-7160-57a6-8595-bf7156857f7a,f8133fbe-749f-5b84-a762-a62025fd96d1,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-f8133fbe-749f-5b84-a762-a62025fd96d1-MEL-DC-2,1,forecast,2026-07-14,115.6640,,X,components,false
d23f8638-fb27-5f59-b9ea-04ef7d91ba6b,4aa2878d-7160-57a6-8595-bf7156857f7a,f8133fbe-749f-5b84-a762-a62025fd96d1,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-f8133fbe-749f-5b84-a762-a62025fd96d1-MEL-DC-3,1,forecast,2026-07-21,184.9721,,X,components,false
bfaf14cc-30fb-5b18-b372-4d7204f5b1b8,4aa2878d-7160-57a6-8595-bf7156857f7a,f8133fbe-749f-5b84-a762-a62025fd96d1,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-f8133fbe-749f-5b84-a762-a62025fd96d1-MEL-DC-4,1,forecast,2026-07-28,182.4975,,X,components,false
1ebd2a7d-09c3-592d-a789-64c571059874,4aa2878d-7160-57a6-8595-bf7156857f7a,f8133fbe-749f-5b84-a762-a62025fd96d1,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-f8133fbe-749f-5b84-a762-a62025fd96d1-GEEL-MFG-1,1,firm,2026-07-07,164.8136,,X,components,false
4ae06dfb-d8e0-56d4-bd26-1c1e5bee5380,4aa2878d-7160-57a6-8595-bf7156857f7a,f8133fbe-749f-5b84-a762-a62025fd96d1,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-f8133fbe-749f-5b84-a762-a62025fd96d1-GEEL-MFG-2,1,forecast,2026-07-14,281.1078,,X,components,true
65451230-166d-5569-afd6-160ae45ec732,4aa2878d-7160-57a6-8595-bf7156857f7a,f8133fbe-749f-5b84-a762-a62025fd96d1,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-f8133fbe-749f-5b84-a762-a62025fd96d1-GEEL-MFG-3,1,forecast,2026-07-21,158.5547,,X,components,false
cf4ea5a0-8b06-5a72-9f81-30e0ba54a3b2,4aa2878d-7160-57a6-8595-bf7156857f7a,f8133fbe-749f-5b84-a762-a62025fd96d1,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-f8133fbe-749f-5b84-a762-a62025fd96d1-GEEL-MFG-4,1,forecast,2026-07-28,118.0285,,X,components,false
3f5abec5-f689-527a-925b-371950538546,4aa2878d-7160-57a6-8595-bf7156857f7a,c3f298ca-9a69-574b-b887-cd9160b10d7e,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-c3f298ca-9a69-574b-b887-cd9160b10d7e-MEL-DC-1,1,firm,2026-07-07,167.1403,,X,packaging,false
50d41e54-9f3c-57b4-8bc1-26072c6195ff,4aa2878d-7160-57a6-8595-bf7156857f7a,c3f298ca-9a69-574b-b887-cd9160b10d7e,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-c3f298ca-9a69-574b-b887-cd9160b10d7e-MEL-DC-2,1,forecast,2026-07-14,131.5002,,X,packaging,false
b99c6bb5-fd41-52bb-bf7b-568cc3981c0f,4aa2878d-7160-57a6-8595-bf7156857f7a,c3f298ca-9a69-574b-b887-cd9160b10d7e,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-c3f298ca-9a69-574b-b887-cd9160b10d7e-MEL-DC-3,1,forecast,2026-07-21,227.3341,,X,packaging,true
1c07ae43-ec78-525f-8f38-dca54552bb9e,4aa2878d-7160-57a6-8595-bf7156857f7a,c3f298ca-9a69-574b-b887-cd9160b10d7e,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-c3f298ca-9a69-574b-b887-cd9160b10d7e-MEL-DC-4,1,forecast,2026-07-28,108.5478,,X,packaging,false
59b79ed5-da20-5447-960d-447befba63dc,4aa2878d-7160-57a6-8595-bf7156857f7a,c3f298ca-9a69-574b-b887-cd9160b10d7e,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-c3f298ca-9a69-574b-b887-cd9160b10d7e-GEEL-MFG-1,1,firm,2026-07-07,192.8265,,X,packaging,true
da346ac8-d359-5efc-9a16-b9b9ea3b7162,4aa2878d-7160-57a6-8595-bf7156857f7a,c3f298ca-9a69-574b-b887-cd9160b10d7e,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-c3f298ca-9a69-574b-b887-cd9160b10d7e-GEEL-MFG-2,1,forecast,2026-07-14,156.5815,,X,packaging,false
75383aac-d9bf-591e-841b-8e620f05cb64,4aa2878d-7160-57a6-8595-bf7156857f7a,c3f298ca-9a69-574b-b887-cd9160b10d7e,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-c3f298ca-9a69-574b-b887-cd9160b10d7e-GEEL-MFG-3,1,forecast,2026-07-21,152.7448,,X,packaging,false
577ca29e-1710-5762-9826-ba2e372a4f15,4aa2878d-7160-57a6-8595-bf7156857f7a,c3f298ca-9a69-574b-b887-cd9160b10d7e,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-c3f298ca-9a69-574b-b887-cd9160b10d7e-GEEL-MFG-4,1,forecast,2026-07-28,118.0327,,X,packaging,false
0fa032fc-e31e-58a1-8cfc-eba9e1bf1d80,4aa2878d-7160-57a6-8595-bf7156857f7a,845990f3-480b-5068-96a7-56555c9bfded,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-845990f3-480b-5068-96a7-56555c9bfded-MEL-DC-1,1,firm,2026-07-07,121.0373,,Y,resale_finished_goods,false
ee30bb25-8184-5289-9c15-adb8bf4718f3,4aa2878d-7160-57a6-8595-bf7156857f7a,845990f3-480b-5068-96a7-56555c9bfded,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-845990f3-480b-5068-96a7-56555c9bfded-MEL-DC-2,1,forecast,2026-07-14,82.9112,,Y,resale_finished_goods,false
688db179-1059-5837-9385-66e89a509b6b,4aa2878d-7160-57a6-8595-bf7156857f7a,845990f3-480b-5068-96a7-56555c9bfded,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-845990f3-480b-5068-96a7-56555c9bfded-MEL-DC-3,1,forecast,2026-07-21,90.7575,,Y,resale_finished_goods,false
eb6b5e55-528a-5813-8296-d5080d74ac83,4aa2878d-7160-57a6-8595-bf7156857f7a,845990f3-480b-5068-96a7-56555c9bfded,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-845990f3-480b-5068-96a7-56555c9bfded-MEL-DC-4,1,forecast,2026-07-28,89.2850,,Y,resale_finished_goods,false
4205535b-be7e-5437-bcbd-4ab7d4e3ae09,4aa2878d-7160-57a6-8595-bf7156857f7a,845990f3-480b-5068-96a7-56555c9bfded,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-845990f3-480b-5068-96a7-56555c9bfded-GEEL-MFG-1,1,firm,2026-07-07,80.1634,,Y,resale_finished_goods,false
e21dcacf-e441-5e94-bd91-dd1bae48f509,4aa2878d-7160-57a6-8595-bf7156857f7a,845990f3-480b-5068-96a7-56555c9bfded,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-845990f3-480b-5068-96a7-56555c9bfded-GEEL-MFG-2,1,forecast,2026-07-14,98.5598,,Y,resale_finished_goods,false
61e3634c-289e-5c8f-866f-cc673228f977,4aa2878d-7160-57a6-8595-bf7156857f7a,845990f3-480b-5068-96a7-56555c9bfded,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-845990f3-480b-5068-96a7-56555c9bfded-GEEL-MFG-3,1,forecast,2026-07-21,102.2886,,Y,resale_finished_goods,false
01519c55-7879-5e36-81a1-83ae3fdaa4d0,4aa2878d-7160-57a6-8595-bf7156857f7a,845990f3-480b-5068-96a7-56555c9bfded,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-845990f3-480b-5068-96a7-56555c9bfded-GEEL-MFG-4,1,forecast,2026-07-28,105.7180,,Y,resale_finished_goods,false
0e725d64-605e-5e22-93a5-b264dd4f54c6,4aa2878d-7160-57a6-8595-bf7156857f7a,3d05cb9b-d5a0-53d8-84f5-a6128827eb81,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-3d05cb9b-d5a0-53d8-84f5-a6128827eb81-MEL-DC-1,1,firm,2026-07-07,0.0000,,Z,components,false
414408b0-26c1-5264-bef3-5813a43ea0f1,4aa2878d-7160-57a6-8595-bf7156857f7a,3d05cb9b-d5a0-53d8-84f5-a6128827eb81,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-3d05cb9b-d5a0-53d8-84f5-a6128827eb81-MEL-DC-2,1,forecast,2026-07-14,0.0000,,Z,components,false
56a271e6-df24-5be7-81e1-4020ea2ffa64,4aa2878d-7160-57a6-8595-bf7156857f7a,3d05cb9b-d5a0-53d8-84f5-a6128827eb81,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-3d05cb9b-d5a0-53d8-84f5-a6128827eb81-MEL-DC-3,1,forecast,2026-07-21,0.0000,,Z,components,false
2367ff95-d2d1-5f7d-96ae-26daa4b477d4,4aa2878d-7160-57a6-8595-bf7156857f7a,3d05cb9b-d5a0-53d8-84f5-a6128827eb81,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-3d05cb9b-d5a0-53d8-84f5-a6128827eb81-MEL-DC-4,1,forecast,2026-07-28,42.7783,,Z,components,false
c836370b-e34b-550f-88e7-179b9a760e31,4aa2878d-7160-57a6-8595-bf7156857f7a,3d05cb9b-d5a0-53d8-84f5-a6128827eb81,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-3d05cb9b-d5a0-53d8-84f5-a6128827eb81-GEEL-MFG-1,1,firm,2026-07-07,0.0000,,Z,components,false
1d596a25-d93b-5053-a2f4-05255ea7f3c8,4aa2878d-7160-57a6-8595-bf7156857f7a,3d05cb9b-d5a0-53d8-84f5-a6128827eb81,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-3d05cb9b-d5a0-53d8-84f5-a6128827eb81-GEEL-MFG-2,1,forecast,2026-07-14,0.0000,,Z,components,false
093a022f-151b-592e-82c6-37a525acf7c4,4aa2878d-7160-57a6-8595-bf7156857f7a,3d05cb9b-d5a0-53d8-84f5-a6128827eb81,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-3d05cb9b-d5a0-53d8-84f5-a6128827eb81-GEEL-MFG-3,1,forecast,2026-07-21,36.7967,,Z,components,false
4b24eb0f-49fb-5125-8299-4e94a3f7b9f5,4aa2878d-7160-57a6-8595-bf7156857f7a,3d05cb9b-d5a0-53d8-84f5-a6128827eb81,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-3d05cb9b-d5a0-53d8-84f5-a6128827eb81-GEEL-MFG-4,1,forecast,2026-07-28,0.0000,,Z,components,false
86c3e5ff-202b-5222-86a8-0554a819f82b,4aa2878d-7160-57a6-8595-bf7156857f7a,2bc50dec-b057-52d9-bb68-4422b67e6c08,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-2bc50dec-b057-52d9-bb68-4422b67e6c08-MEL-DC-1,1,firm,2026-07-07,133.5893,,X,mro_consumables,false
a3672265-d135-5375-b3bc-6acdb900c722,4aa2878d-7160-57a6-8595-bf7156857f7a,2bc50dec-b057-52d9-bb68-4422b67e6c08,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-2bc50dec-b057-52d9-bb68-4422b67e6c08-MEL-DC-2,1,forecast,2026-07-14,160.5063,,X,mro_consumables,false
6e781c70-b718-552b-abf6-01716a3cb68c,4aa2878d-7160-57a6-8595-bf7156857f7a,2bc50dec-b057-52d9-bb68-4422b67e6c08,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-2bc50dec-b057-52d9-bb68-4422b67e6c08-MEL-DC-3,1,forecast,2026-07-21,178.0368,,X,mro_consumables,false
b306e61a-4ccc-5c49-8614-922ee3f0bbf4,4aa2878d-7160-57a6-8595-bf7156857f7a,2bc50dec-b057-52d9-bb68-4422b67e6c08,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-2bc50dec-b057-52d9-bb68-4422b67e6c08-MEL-DC-4,1,forecast,2026-07-28,180.2934,,X,mro_consumables,false
f2a1abd6-18a4-590f-ad78-439c191908bd,4aa2878d-7160-57a6-8595-bf7156857f7a,2bc50dec-b057-52d9-bb68-4422b67e6c08,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-2bc50dec-b057-52d9-bb68-4422b67e6c08-GEEL-MFG-1,1,firm,2026-07-07,162.2710,,X,mro_consumables,false
58102106-0f76-58c2-b496-379ed417dc16,4aa2878d-7160-57a6-8595-bf7156857f7a,2bc50dec-b057-52d9-bb68-4422b67e6c08,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-2bc50dec-b057-52d9-bb68-4422b67e6c08-GEEL-MFG-2,1,forecast,2026-07-14,155.6113,,X,mro_consumables,false
8e40cc51-d284-52d4-bdcd-91c6c4cf137b,4aa2878d-7160-57a6-8595-bf7156857f7a,2bc50dec-b057-52d9-bb68-4422b67e6c08,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-2bc50dec-b057-52d9-bb68-4422b67e6c08-GEEL-MFG-3,1,forecast,2026-07-21,176.7215,,X,mro_consumables,false
58005207-ddd9-52c6-b931-b9a780b4308f,4aa2878d-7160-57a6-8595-bf7156857f7a,2bc50dec-b057-52d9-bb68-4422b67e6c08,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-2bc50dec-b057-52d9-bb68-4422b67e6c08-GEEL-MFG-4,1,forecast,2026-07-28,106.0945,,X,mro_consumables,false
fd23fabb-5ac9-5267-a12c-3f6a3f9e5094,4aa2878d-7160-57a6-8595-bf7156857f7a,156f1b61-81f0-5bee-8acc-b26bfd4d94be,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-156f1b61-81f0-5bee-8acc-b26bfd4d94be-MEL-DC-1,1,firm,2026-07-07,183.7079,,X,components,false
539ef23a-cef5-506a-be3b-1bf20aab5d4b,4aa2878d-7160-57a6-8595-bf7156857f7a,156f1b61-81f0-5bee-8acc-b26bfd4d94be,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-156f1b61-81f0-5bee-8acc-b26bfd4d94be-MEL-DC-2,1,forecast,2026-07-14,179.9224,,X,components,false
f5c1b977-bd7d-515a-937e-4cf6e08401f3,4aa2878d-7160-57a6-8595-bf7156857f7a,156f1b61-81f0-5bee-8acc-b26bfd4d94be,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-156f1b61-81f0-5bee-8acc-b26bfd4d94be-MEL-DC-3,1,forecast,2026-07-21,142.5402,,X,components,false
646ec743-4f5a-575d-908e-130d2638a765,4aa2878d-7160-57a6-8595-bf7156857f7a,156f1b61-81f0-5bee-8acc-b26bfd4d94be,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-156f1b61-81f0-5bee-8acc-b26bfd4d94be-MEL-DC-4,1,forecast,2026-07-28,177.9146,,X,components,false
adb9a070-1676-5e16-8e36-720df66b19ae,4aa2878d-7160-57a6-8595-bf7156857f7a,156f1b61-81f0-5bee-8acc-b26bfd4d94be,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-156f1b61-81f0-5bee-8acc-b26bfd4d94be-GEEL-MFG-1,1,firm,2026-07-07,111.2879,,X,components,false
b5ac4fee-083b-5763-ae7d-a1f0bbfa52d9,4aa2878d-7160-57a6-8595-bf7156857f7a,156f1b61-81f0-5bee-8acc-b26bfd4d94be,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-156f1b61-81f0-5bee-8acc-b26bfd4d94be-GEEL-MFG-2,1,forecast,2026-07-14,130.4994,,X,components,false
425b480c-3f6d-5cfb-bb20-fd7512ff6c87,4aa2878d-7160-57a6-8595-bf7156857f7a,156f1b61-81f0-5bee-8acc-b26bfd4d94be,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-156f1b61-81f0-5bee-8acc-b26bfd4d94be-GEEL-MFG-3,1,forecast,2026-07-21,103.0967,,X,components,false
3b61f9e7-652c-5617-b540-788e66bf7f90,4aa2878d-7160-57a6-8595-bf7156857f7a,156f1b61-81f0-5bee-8acc-b26bfd4d94be,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-156f1b61-81f0-5bee-8acc-b26bfd4d94be-GEEL-MFG-4,1,forecast,2026-07-28,138.2745,,X,components,false
ca8b9f8e-0eef-5699-8195-5f8e76cf4bab,4aa2878d-7160-57a6-8595-bf7156857f7a,3260e462-15f7-59e3-a229-c6e4260bb97a,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-3260e462-15f7-59e3-a229-c6e4260bb97a-MEL-DC-1,1,firm,2026-07-07,143.7211,,X,mro_consumables,false
f9305c3b-14b9-51e3-af7b-a6f13436eeb7,4aa2878d-7160-57a6-8595-bf7156857f7a,3260e462-15f7-59e3-a229-c6e4260bb97a,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-3260e462-15f7-59e3-a229-c6e4260bb97a-MEL-DC-2,1,forecast,2026-07-14,95.9208,,X,mro_consumables,false
f9e41b14-6052-5a00-8d40-db932c831249,4aa2878d-7160-57a6-8595-bf7156857f7a,3260e462-15f7-59e3-a229-c6e4260bb97a,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-3260e462-15f7-59e3-a229-c6e4260bb97a-MEL-DC-3,1,forecast,2026-07-21,122.9330,,X,mro_consumables,false
b8682cc8-4345-5ad4-a335-127241cdaecd,4aa2878d-7160-57a6-8595-bf7156857f7a,3260e462-15f7-59e3-a229-c6e4260bb97a,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-3260e462-15f7-59e3-a229-c6e4260bb97a-MEL-DC-4,1,forecast,2026-07-28,167.8195,,X,mro_consumables,false
8424d93c-4867-55f8-8ac3-825fd2d63e85,4aa2878d-7160-57a6-8595-bf7156857f7a,3260e462-15f7-59e3-a229-c6e4260bb97a,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-3260e462-15f7-59e3-a229-c6e4260bb97a-GEEL-MFG-1,1,firm,2026-07-07,126.2737,,X,mro_consumables,false
09673c29-c573-55e3-a76b-0722885917ab,4aa2878d-7160-57a6-8595-bf7156857f7a,3260e462-15f7-59e3-a229-c6e4260bb97a,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-3260e462-15f7-59e3-a229-c6e4260bb97a-GEEL-MFG-2,1,forecast,2026-07-14,170.6583,,X,mro_consumables,false
de8e23e1-2ef8-5885-8215-dcaf688f6885,4aa2878d-7160-57a6-8595-bf7156857f7a,3260e462-15f7-59e3-a229-c6e4260bb97a,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-3260e462-15f7-59e3-a229-c6e4260bb97a-GEEL-MFG-3,1,forecast,2026-07-21,155.6546,,X,mro_consumables,false
3fcfa4e2-2c58-5313-aa10-e388d6f7f37c,4aa2878d-7160-57a6-8595-bf7156857f7a,3260e462-15f7-59e3-a229-c6e4260bb97a,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-3260e462-15f7-59e3-a229-c6e4260bb97a-GEEL-MFG-4,1,forecast,2026-07-28,153.9283,,X,mro_consumables,false
c9827443-fefa-5ba0-a557-41d534ccb7d4,4aa2878d-7160-57a6-8595-bf7156857f7a,e7ae4d79-bd0e-5dd7-b736-930307e54235,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-e7ae4d79-bd0e-5dd7-b736-930307e54235-MEL-DC-1,1,firm,2026-07-07,44.9046,,Z,resale_finished_goods,false
1b4451ca-e52f-5321-adbb-e9d3c377b19e,4aa2878d-7160-57a6-8595-bf7156857f7a,e7ae4d79-bd0e-5dd7-b736-930307e54235,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-e7ae4d79-bd0e-5dd7-b736-930307e54235-MEL-DC-2,1,forecast,2026-07-14,47.1613,,Z,resale_finished_goods,false
0ff98d58-e30a-5dbe-b697-921d803e8589,4aa2878d-7160-57a6-8595-bf7156857f7a,e7ae4d79-bd0e-5dd7-b736-930307e54235,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-e7ae4d79-bd0e-5dd7-b736-930307e54235-MEL-DC-3,1,forecast,2026-07-21,33.3157,,Z,resale_finished_goods,false
93a74ad2-0576-5699-8fc1-6d007d8cfa61,4aa2878d-7160-57a6-8595-bf7156857f7a,e7ae4d79-bd0e-5dd7-b736-930307e54235,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-e7ae4d79-bd0e-5dd7-b736-930307e54235-MEL-DC-4,1,forecast,2026-07-28,28.9909,,Z,resale_finished_goods,false
56d12d39-44fb-5319-9fc9-1226edcd928b,4aa2878d-7160-57a6-8595-bf7156857f7a,e7ae4d79-bd0e-5dd7-b736-930307e54235,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-e7ae4d79-bd0e-5dd7-b736-930307e54235-GEEL-MFG-1,1,firm,2026-07-07,41.1544,,Z,resale_finished_goods,false
bccef766-ed7c-5057-9b7c-4e5e56daf92f,4aa2878d-7160-57a6-8595-bf7156857f7a,e7ae4d79-bd0e-5dd7-b736-930307e54235,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-e7ae4d79-bd0e-5dd7-b736-930307e54235-GEEL-MFG-2,1,forecast,2026-07-14,0.0000,,Z,resale_finished_goods,false
b964be4f-71a9-5a19-b45c-60dc44fd9a3a,4aa2878d-7160-57a6-8595-bf7156857f7a,e7ae4d79-bd0e-5dd7-b736-930307e54235,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-e7ae4d79-bd0e-5dd7-b736-930307e54235-GEEL-MFG-3,1,forecast,2026-07-21,27.3432,,Z,resale_finished_goods,false
e78582ef-ad55-529f-b674-1cc765c3aa05,4aa2878d-7160-57a6-8595-bf7156857f7a,e7ae4d79-bd0e-5dd7-b736-930307e54235,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-e7ae4d79-bd0e-5dd7-b736-930307e54235-GEEL-MFG-4,1,forecast,2026-07-28,0.0000,,Z,resale_finished_goods,false
e6ddec78-6c33-5de1-96cc-bfe2e21a8a9e,4aa2878d-7160-57a6-8595-bf7156857f7a,802e4010-8aa6-5fb1-bc87-5f2947921061,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-802e4010-8aa6-5fb1-bc87-5f2947921061-MEL-DC-1,1,firm,2026-07-07,167.8318,,X,components,false
4a0df3e8-1cf4-542d-b64c-351f7ea8e42f,4aa2878d-7160-57a6-8595-bf7156857f7a,802e4010-8aa6-5fb1-bc87-5f2947921061,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-802e4010-8aa6-5fb1-bc87-5f2947921061-MEL-DC-2,1,forecast,2026-07-14,96.7987,,X,components,false
5bf380db-7bec-5828-b752-845063d25d19,4aa2878d-7160-57a6-8595-bf7156857f7a,802e4010-8aa6-5fb1-bc87-5f2947921061,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-802e4010-8aa6-5fb1-bc87-5f2947921061-MEL-DC-3,1,forecast,2026-07-21,177.2499,,X,components,false
433dc1f4-555a-5410-a68e-c1239f4b77e5,4aa2878d-7160-57a6-8595-bf7156857f7a,802e4010-8aa6-5fb1-bc87-5f2947921061,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-802e4010-8aa6-5fb1-bc87-5f2947921061-MEL-DC-4,1,forecast,2026-07-28,148.7620,,X,components,false
cb507f2f-4b19-58a7-ad21-f29fd6c09f0c,4aa2878d-7160-57a6-8595-bf7156857f7a,802e4010-8aa6-5fb1-bc87-5f2947921061,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-802e4010-8aa6-5fb1-bc87-5f2947921061-GEEL-MFG-1,1,firm,2026-07-07,112.8526,,X,components,false
fbbad3ee-a8bc-51a5-8b35-881c86151829,4aa2878d-7160-57a6-8595-bf7156857f7a,802e4010-8aa6-5fb1-bc87-5f2947921061,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-802e4010-8aa6-5fb1-bc87-5f2947921061-GEEL-MFG-2,1,forecast,2026-07-14,92.6468,,X,components,false
